Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
   21 12.737 12.737 12.737 12.737 12.737 12.737 12.737 12.737 12.737 12.737 12.737 12.737 12.737 12.737 10.910 9.640 8.347 6.593 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   22 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 11.003 9.702 8.396 6.635 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   23 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 11.037 9.717 8.400 6.629 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   24 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 11.000 9.680 8.360 6.581 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   25 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 10.907 9.606 8.293 6.536 1.455 0.000 0.000 0.000 0.000 0.000 0.000
   26 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 10.779 9.509 8.220 6.527 2.603 0.000 0.000 0.000 0.000 0.000 0.000
   27 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 10.643 9.413 8.150 6.551 3.411 0.000 0.000 0.000 0.000 0.000 0.000
   28 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.300 10.507 9.318 8.102 6.600 4.016 0.000 0.000 0.000 0.000 0.000 0.000
   29 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 11.933 10.389 9.244 8.068 6.655 4.438 0.000 0.000 0.000 0.000 0.000 0.000
   30 12.767 12.767 12.767 12.767 12.767 12.767 12.767 12.767 12.767 12.767 12.767 12.767 12.767 11.699 10.290 9.185 8.050 6.705 4.727 0.000 0.000 0.000 0.000 0.000 0.000
   31 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 12.766 11.537 10.217 9.137 8.035 6.748 4.922 0.000 0.000 0.000 0.000 0.000 0.000
   32 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 11.429 10.164 9.109 8.031 6.779 5.044 0.000 0.000 0.000 0.000 0.000 0.000
   33 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 11.359 10.132 9.093 8.025 6.794 5.105 0.000 0.000 0.000 0.000 0.000 0.000
   34 12.753 12.753 12.753 12.753 12.753 12.753 12.753 12.753 12.753 12.753 12.753 12.753 12.753 11.323 10.113 9.084 8.025 6.799 5.117 0.000 0.000 0.000 0.000 0.000 0.000
   35 12.748 12.748 12.748 12.748 12.748 12.748 12.748 12.748 12.748 12.748 12.748 12.748 12.748 11.318 10.114 9.084 8.022 6.792 5.084 0.000 0.000 0.000 0.000 0.000 0.000
   36 12.741 12.741 12.741 12.741 12.741 12.741 12.741 12.741 12.741 12.741 12.741 12.741 12.741 11.332 10.125 9.095 8.027 6.775 5.002 0.000 0.000 0.000 0.000 0.000 0.000
   37 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 11.373 10.154 9.112 8.033 6.749 4.877 0.000 0.000 0.000 0.000 0.000 0.000
   38 12.727 12.727 12.727 12.727 12.727 12.727 12.727 12.727 12.727 12.727 12.727 12.727 12.727 11.431 10.186 9.141 8.043 6.723 4.702 0.000 0.000 0.000 0.000 0.000 0.000
   39 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 11.500 10.233 9.172 8.056 6.693 4.467 0.000 0.000 0.000 0.000 0.000 0.000
   40 12.712 12.712 12.712 12.712 12.712 12.712 12.712 12.712 12.712 12.712 12.712 12.712 12.712 11.581 10.282 9.208 8.079 6.669 4.157 0.000 0.000 0.000 0.000 0.000 0.000
   41 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 11.668 10.334 9.251 8.109 6.656 3.742 0.000 0.000 0.000 0.000 0.000 0.000
   42 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 11.756 10.385 9.299 8.140 6.648 3.189 0.000 0.000 0.000 0.000 0.000 0.000
   43 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 11.837 10.432 9.339 8.174 6.656 2.503 0.000 0.000 0.000 0.000 0.000 0.000
   44 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 11.906 10.469 9.373 8.204 6.669 1.674 0.000 0.000 0.000 0.000 0.000 0.000
   45 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 11.954 10.497 9.401 8.232 6.690 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   46 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 11.972 10.510 9.414 8.249 6.703 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   47 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 11.962 10.508 9.416 8.247 6.708 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   48 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 11.917 10.489 9.399 8.237 6.698 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   49 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 11.846 10.455 9.372 8.210 6.678 1.200 0.000 0.000 0.000 0.000 0.000 0.000
   50 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 11.752 10.407 9.330 8.178 6.657 2.152 0.000 0.000 0.000 0.000 0.000 0.000
   51 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 11.646 10.350 9.283 8.137 6.641 2.880 0.000 0.000 0.000 0.000 0.000 0.000
   52 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 11.534 10.284 9.229 8.097 6.644 3.519 0.000 0.000 0.000 0.000 0.000 0.000
   53 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 11.422 10.215 9.175 8.060 6.657 4.030 0.000 0.000 0.000 0.000 0.000 0.000
   54 12.691 12.691 12.691 12.691 12.691 12.691 12.691 12.691 12.691 12.691 12.691 12.691 12.691 11.319 10.150 9.123 8.034 6.686 4.413 0.000 0.000 0.000 0.000 0.000 0.000
   55 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 11.226 10.088 9.080 8.015 6.717 4.708 0.000 0.000 0.000 0.000 0.000 0.000
   56 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 11.150 10.038 9.046 8.001 6.752 4.922 0.000 0.000 0.000 0.000 0.000 0.000
   57 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 11.092 9.998 9.021 7.993 6.780 5.079 0.000 0.000 0.000 0.000 0.000 0.000
   58 12.715 12.715 12.715 12.715 12.715 12.715 12.715 12.715 12.715 12.715 12.715 12.715 12.715 11.055 9.975 9.005 7.987 6.806 5.189 0.000 0.000 0.000 0.000 0.000 0.000
   59 12.722 12.722 12.722 12.722 12.722 12.722 12.722 12.722 12.722 12.722 12.722 12.722 12.722 11.046 9.966 8.996 7.988 6.822 5.250 0.090 0.000 0.000 0.000 0.000 0.000
   60 12.728 12.728 12.728 12.728 12.728 12.728 12.728 12.728 12.728 12.728 12.728 12.728 12.728 11.064 9.973 8.999 7.988 6.822 5.258 0.908 0.000 0.000 0.000 0.000 0.000
   61 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 11.115 10.001 9.012 7.990 6.810 5.219 0.920 0.000 0.000 0.000 0.000 0.000
   62 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 11.208 10.047 9.039 7.994 6.781 5.119 0.501 0.000 0.000 0.000 0.000 0.000
   63 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 11.341 10.120 9.077 7.999 6.736 4.952 0.000 0.000 0.000 0.000 0.000 0.000
   64 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 11.541 10.221 9.135 8.013 6.675 4.698 0.000 0.000 0.000 0.000 0.000 0.000
   65 12.754 12.754 12.754 12.754 12.754 12.754 12.754 12.754 12.754 12.754 12.754 12.754 12.754 11.824 10.349 9.216 8.037 6.603 4.317 0.000 0.000 0.000 0.000 0.000 0.000
   66 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.282 10.508 9.316 8.080 6.524 3.790 0.000 0.000 0.000 0.000 0.000 0.000
   67 12.760 12.760 12.760 12.760 12.760 12.760 12.760 12.760 12.760 12.760 12.760 12.760 12.760 12.760 10.699 9.441 8.148 6.445 3.084 0.000 0.000 0.000 0.000 0.000 0.000
   68 12.762 12.762 12.762 12.762 12.762 12.762 12.762 12.762 12.762 12.762 12.762 12.762 12.762 12.762 10.904 9.584 8.244 6.404 2.184 0.000 0.000 0.000 0.000 0.000 0.000
   69 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 11.104 9.725 8.352 6.426 0.397 0.000 0.000 0.000 0.000 0.000 0.000
   70 12.764 12.764 12.764 12.764 12.764 12.764 12.764 12.764 12.764 12.764 12.764 12.764 12.764 12.764 11.265 9.839 8.456 6.516 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   71 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 12.763 11.362 9.902 8.516 6.593 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   72 12.762 12.762 12.762 12.762 12.762 12.762 12.762 12.762 12.762 12.762 12.762 12.762 12.762 12.762 11.352 9.899 8.509 6.561 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   73 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 11.239 9.820 8.430 6.425 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   74 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 11.049 9.685 8.305 6.300 1.480 0.000 0.000 0.000 0.000 0.000 0.000
   75 12.756 12.756 12.756 12.756 12.756 12.756 12.756 12.756 12.756 12.756 12.756 12.756 12.756 12.756 10.818 9.519 8.170 6.290 2.640 0.000 0.000 0.000 0.000 0.000 0.000
   76 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 10.579 9.352 8.063 6.367 3.454 0.000 0.000 0.000 0.000 0.000 0.000
   77 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 11.867 10.357 9.203 7.987 6.474 4.117 0.000 0.000 0.000 0.000 0.000 0.000
   78 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 11.463 10.169 9.083 7.947 6.592 4.630 1.008 0.000 0.000 0.000 0.000 0.000
   79 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 11.186 10.019 8.995 7.930 6.689 5.008 1.993 0.000 0.000 0.000 0.000 0.000
   80 12.735 12.735 12.735 12.735 12.735 12.735 12.735 12.735 12.735 12.735 12.735 12.735 12.735 10.985 9.908 8.934 7.926 6.774 5.272 2.645 0.000 0.000 0.000 0.000 0.000
   81 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 10.848 9.826 8.890 7.925 6.834 5.449 3.136 0.000 0.000 0.000 0.000 0.000
   82 12.724 12.724 12.724 12.724 12.724 12.724 12.724 12.724 12.724 12.724 12.724 12.724 12.453 10.759 9.775 8.867 7.923 6.871 5.554 3.430 0.000 0.000 0.000 0.000 0.000
   83 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.224 10.717 9.750 8.851 7.921 6.880 5.585 3.534 0.000 0.000 0.000 0.000 0.000
   84 12.714 12.714 12.714 12.714 12.714 12.714 12.714 12.714 12.714 12.714 12.714 12.714 12.221 10.714 9.747 8.849 7.911 6.859 5.550 3.446 0.000 0.000 0.000 0.000 0.000
   85 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.445 10.757 9.770 8.853 7.898 6.814 5.436 3.180 0.000 0.000 0.000 0.000 0.000
   86 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 10.846 9.825 8.876 7.881 6.737 5.234 2.758 0.000 0.000 0.000 0.000 0.000
   87 12.700 12.700 12.700 12.700 12.700 12.700 12.700 12.700 12.700 12.700 12.700 12.700 12.700 10.993 9.913 8.920 7.869 6.624 4.924 2.229 0.000 0.000 0.000 0.000 0.000
   88 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 11.204 10.040 8.994 7.866 6.478 4.467 1.532 0.000 0.000 0.000 0.000 0.000
   89 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 11.504 10.213 9.105 7.892 6.293 3.874 0.000 0.000 0.000 0.000 0.000 0.000
   90 12.691 12.691 12.691 12.691 12.691 12.691 12.691 12.691 12.691 12.691 12.691 12.691 12.691 11.920 10.433 9.265 7.965 6.060 3.184 0.000 0.000 0.000 0.000 0.000 0.000
   91 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 10.685 9.464 8.107 5.791 2.347 0.000 0.000 0.000 0.000 0.000 0.000
   92 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 10.931 9.676 8.313 5.549 0.951 0.000 0.000 0.000 0.000 0.000 0.000
   93 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 11.140 9.848 8.518 6.079 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   94 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 11.262 9.945 8.628 6.597 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   95 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 11.264 9.938 8.604 6.384 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   96 12.696 12.696 12.696 12.696 12.696 12.696 12.696 12.696 12.696 12.696 12.696 12.696 12.696 12.696 11.140 9.826 8.439 4.847 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   97 12.700 12.700 12.700 12.700 12.700 12.700 12.700 12.700 12.700 12.700 12.700 12.700 12.700 12.700 10.915 9.620 8.192 5.296 1.893 0.000 0.000 0.000 0.000 0.000 0.000
   98 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 10.637 9.382 7.964 5.701 2.904 0.000 0.000 0.000 0.000 0.000 0.000
   99 12.710 12.710 12.710 12.710 12.710 12.710 12.710 12.710 12.710 12.710 12.710 12.710 12.710 11.867 10.357 9.165 7.841 6.035 3.669 0.000 0.000 0.000 0.000 0.000 0.000
  100 12.717 12.717 12.717 12.717 12.717 12.717 12.717 12.717 12.717 12.717 12.717 12.717 12.717 11.401 10.116 9.001 7.795 6.304 4.321 1.836 0.000 0.000 0.000 0.000 0.000
  101 12.723 12.723 12.723 12.723 12.723 12.723 12.723 12.723 12.723 12.723 12.723 12.723 12.723 11.080 9.930 8.894 7.802 6.518 4.861 2.620 0.000 0.000 0.000 0.000 0.000
  102 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 10.855 9.801 8.831 7.826 6.682 5.259 3.238 0.000 0.000 0.000 0.000 0.000
  103 12.737 12.737 12.737 12.737 12.737 12.737 12.737 12.737 12.737 12.737 12.737 12.737 12.295 10.705 9.715 8.798 7.854 6.806 5.527 3.729 0.000 0.000 0.000 0.000 0.000
  104 12.743 12.743 12.743 12.743 12.743 12.743 12.743 12.743 12.743 12.743 12.743 12.743 12.006 10.618 9.668 8.783 7.875 6.880 5.700 4.063 0.000 0.000 0.000 0.000 0.000
  105 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 11.914 10.587 9.649 8.779 7.889 6.919 5.776 4.228 0.000 0.000 0.000 0.000 0.000
  106 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 11.945 10.606 9.660 8.783 7.889 6.920 5.774 4.225 0.000 0.000 0.000 0.000 0.000
  107 12.760 12.760 12.760 12.760 12.760 12.760 12.760 12.760 12.760 12.760 12.760 12.760 12.196 10.680 9.699 8.798 7.877 6.872 5.684 4.063 0.000 0.000 0.000 0.000 0.000
  108 12.765 12.765 12.765 12.765 12.765 12.765 12.765 12.765 12.765 12.765 12.765 12.765 12.765 10.819 9.771 8.822 7.852 6.782 5.499 3.730 0.000 0.000 0.000 0.000 0.000
  109 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 11.054 9.893 8.869 7.818 6.641 5.200 3.255 0.000 0.000 0.000 0.000 0.000
  110 12.771 12.771 12.771 12.771 12.771 12.771 12.771 12.771 12.771 12.771 12.771 12.771 12.771 11.433 10.083 8.953 7.785 6.437 4.772 2.640 0.000 0.000 0.000 0.000 0.000
  111 12.772 12.772 12.772 12.772 12.772 12.772 12.772 12.772 12.772 12.772 12.772 12.772 12.772 12.130 10.372 9.101 7.768 6.156 4.201 1.811 0.000 0.000 0.000 0.000 0.000
  112 12.773 12.773 12.773 12.773 12.773 12.773 12.773 12.773 12.773 12.773 12.773 12.773 12.773 12.773 10.780 9.350 7.812 5.771 3.504 0.000 0.000 0.000 0.000 0.000 0.000
  113 12.772 12.772 12.772 12.772 12.772 12.772 12.772 12.772 12.772 12.772 12.772 12.772 12.772 12.772 11.308 9.707 7.994 5.230 2.624 0.000 0.000 0.000 0.000 0.000 0.000
  114 12.771 12.771 12.771 12.771 12.771 12.771 12.771 12.771 12.771 12.771 12.771 12.771 12.771 12.771 11.951 10.100 8.384 4.505 1.136 0.000 0.000 0.000 0.000 0.000 0.000
  115 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 12.768 10.412 8.798 3.551 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  116 12.765 12.765 12.765 12.765 12.765 12.765 12.765 12.765 12.765 12.765 12.765 12.765 12.765 12.765 12.765 10.533 8.979 3.532 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  117 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 10.433 8.869 3.183 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  118 12.756 12.756 12.756 12.756 12.756 12.756 12.756 12.756 12.756 12.756 12.756 12.756 12.756 12.756 11.930 10.149 8.510 4.218 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  119 12.751 12.751 12.751 12.751 12.751 12.751 12.751 12.751 12.751 12.751 12.751 12.751 12.751 12.751 11.302 9.757 8.091 5.010 2.253 0.000 0.000 0.000 0.000 0.000 0.000
  120 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 10.777 9.391 7.846 5.604 3.213 0.000 0.000 0.000 0.000 0.000 0.000
  121 12.739 12.739 12.739 12.739 12.739 12.739 12.739 12.739 12.739 12.739 12.739 12.739 12.739 12.009 10.360 9.114 7.761 6.034 3.944 1.408 0.000 0.000 0.000 0.000 0.000
  122 12.733 12.733 12.733 12.733 12.733 12.733 12.733 12.733 12.733 12.733 12.733 12.733 12.733 11.338 10.055 8.941 7.755 6.346 4.557 2.357 0.000 0.000 0.000 0.000 0.000
  123 12.727 12.727 12.727 12.727 12.727 12.727 12.727 12.727 12.727 12.727 12.727 12.727 12.727 10.955 9.852 8.841 7.786 6.570 5.045 3.008 0.000 0.000 0.000 0.000 0.000
  124 12.721 12.721 12.721 12.721 12.721 12.721 12.721 12.721 12.721 12.721 12.721 12.721 12.341 10.712 9.716 8.783 7.819 6.735 5.399 3.538 0.000 0.000 0.000 0.000 0.000
  125 12.715 12.715 12.715 12.715 12.715 12.715 12.715 12.715 12.715 12.715 12.715 12.715 11.838 10.561 9.629 8.756 7.849 6.843 5.632 3.947 0.000 0.000 0.000 0.000 0.000
  126 12.710 12.710 12.710 12.710 12.710 12.710 12.710 12.710 12.710 12.710 12.710 12.710 11.628 10.474 9.583 8.741 7.867 6.911 5.769 4.196 0.000 0.000 0.000 0.000 0.000
  127 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 11.546 10.437 9.563 8.734 7.873 6.932 5.816 4.291 0.000 0.000 0.000 0.000 0.000
  128 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 11.558 10.442 9.565 8.732 7.871 6.923 5.788 4.223 0.000 0.000 0.000 0.000 0.000
  129 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 11.672 10.497 9.597 8.743 7.855 6.875 5.683 3.998 0.000 0.000 0.000 0.000 0.000
  130 12.695 12.695 12.695 12.695 12.695 12.695 12.695 12.695 12.695 12.695 12.695 12.695 11.893 10.597 9.656 8.767 7.837 6.788 5.490 3.605 0.000 0.000 0.000 0.000 0.000
  131 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.647 10.756 9.754 8.808 7.810 6.666 5.193 3.072 0.000 0.000 0.000 0.000 0.000
