Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
   10 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 10.966 9.718 8.526 7.138 4.797 0.000 0.000 0.000 0.000 0.000 0.000
   11 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 10.924 9.695 8.519 7.160 5.033 0.000 0.000 0.000 0.000 0.000 0.000
   12 12.913 12.913 12.913 12.913 12.913 12.913 12.913 12.913 12.913 12.913 12.913 12.913 12.913 12.913 10.934 9.702 8.520 7.161 5.022 0.000 0.000 0.000 0.000 0.000 0.000
   13 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 12.916 10.996 9.732 8.534 7.136 4.775 0.000 0.000 0.000 0.000 0.000 0.000
   14 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 11.114 9.798 8.556 7.086 4.015 0.000 0.000 0.000 0.000 0.000 0.000
   15 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.924 12.924 11.299 9.892 8.597 7.016 3.232 0.000 0.000 0.000 0.000 0.000 0.000
   16 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 12.929 11.568 10.031 8.662 6.923 2.770 0.000 0.000 0.000 0.000 0.000 0.000
   17 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 11.955 10.211 8.761 6.817 2.332 0.000 0.000 0.000 0.000 0.000 0.000
   18 12.942 12.942 12.942 12.942 12.942 12.942 12.942 12.942 12.942 12.942 12.942 12.942 12.942 12.942 12.860 10.427 8.894 6.727 1.795 0.000 0.000 0.000 0.000 0.000 0.000
   19 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 10.664 9.064 6.727 0.908 0.000 0.000 0.000 0.000 0.000 0.000
   20 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 10.904 9.237 6.922 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   21 12.962 12.962 12.962 12.962 12.962 12.962 12.962 12.962 12.962 12.962 12.962 12.962 12.962 12.962 12.962 11.105 9.390 7.198 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   22 12.969 12.969 12.969 12.969 12.969 12.969 12.969 12.969 12.969 12.969 12.969 12.969 12.969 12.969 12.969 11.240 9.477 7.362 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   23 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 11.273 9.487 7.358 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   24 12.981 12.981 12.981 12.981 12.981 12.981 12.981 12.981 12.981 12.981 12.981 12.981 12.981 12.981 12.981 11.208 9.426 7.199 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   25 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 11.057 9.301 6.980 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   26 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 10.866 9.153 6.850 0.638 0.000 0.000 0.000 0.000 0.000 0.000
   27 12.993 12.993 12.993 12.993 12.993 12.993 12.993 12.993 12.993 12.993 12.993 12.993 12.993 12.993 12.993 10.662 9.015 6.853 1.631 0.000 0.000 0.000 0.000 0.000 0.000
   28 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 10.475 8.902 6.920 2.179 0.000 0.000 0.000 0.000 0.000 0.000
   29 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.437 10.320 8.821 7.000 2.617 0.000 0.000 0.000 0.000 0.000 0.000
   30 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.023 10.198 8.762 7.067 3.057 0.000 0.000 0.000 0.000 0.000 0.000
   31 12.992 12.992 12.992 12.992 12.992 12.992 12.992 12.992 12.992 12.992 12.992 12.992 12.992 12.992 11.786 10.107 8.724 7.122 3.696 0.000 0.000 0.000 0.000 0.000 0.000
   32 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 11.635 10.046 8.700 7.159 4.382 0.000 0.000 0.000 0.000 0.000 0.000
   33 12.985 12.985 12.985 12.985 12.985 12.985 12.985 12.985 12.985 12.985 12.985 12.985 12.985 12.985 11.545 10.011 8.686 7.180 4.653 0.000 0.000 0.000 0.000 0.000 0.000
   34 12.979 12.979 12.979 12.979 12.979 12.979 12.979 12.979 12.979 12.979 12.979 12.979 12.979 12.979 11.508 9.993 8.681 7.179 4.682 0.000 0.000 0.000 0.000 0.000 0.000
   35 12.973 12.973 12.973 12.973 12.973 12.973 12.973 12.973 12.973 12.973 12.973 12.973 12.973 12.973 11.508 9.996 8.680 7.168 4.505 0.000 0.000 0.000 0.000 0.000 0.000
   36 12.966 12.966 12.966 12.966 12.966 12.966 12.966 12.966 12.966 12.966 12.966 12.966 12.966 12.966 11.544 10.016 8.691 7.146 3.879 0.000 0.000 0.000 0.000 0.000 0.000
   37 12.959 12.959 12.959 12.959 12.959 12.959 12.959 12.959 12.959 12.959 12.959 12.959 12.959 12.959 11.614 10.056 8.707 7.115 2.948 0.000 0.000 0.000 0.000 0.000 0.000
   38 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 11.714 10.105 8.736 7.080 2.495 0.000 0.000 0.000 0.000 0.000 0.000
   39 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 11.843 10.173 8.774 7.042 2.130 0.000 0.000 0.000 0.000 0.000 0.000
   40 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.935 12.000 10.243 8.824 7.017 1.750 0.000 0.000 0.000 0.000 0.000 0.000
   41 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.928 12.158 10.324 8.885 7.013 1.272 0.000 0.000 0.000 0.000 0.000 0.000
   42 12.921 12.921 12.921 12.921 12.921 12.921 12.921 12.921 12.921 12.921 12.921 12.921 12.921 12.921 12.387 10.400 8.947 7.032 0.393 0.000 0.000 0.000 0.000 0.000 0.000
   43 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.772 10.478 9.008 7.086 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   44 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 12.909 10.536 9.070 7.159 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   45 12.904 12.904 12.904 12.904 12.904 12.904 12.904 12.904 12.904 12.904 12.904 12.904 12.904 12.904 12.904 10.578 9.115 7.229 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   46 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 10.604 9.138 7.274 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   47 12.898 12.898 12.898 12.898 12.898 12.898 12.898 12.898 12.898 12.898 12.898 12.898 12.898 12.898 12.898 10.602 9.143 7.286 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   48 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 10.575 9.122 7.250 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   49 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 12.897 10.526 9.076 7.179 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   50 12.898 12.898 12.898 12.898 12.898 12.898 12.898 12.898 12.898 12.898 12.898 12.898 12.898 12.898 12.509 10.455 9.012 7.090 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   51 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.901 12.235 10.369 8.939 7.009 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   52 12.904 12.904 12.904 12.904 12.904 12.904 12.904 12.904 12.904 12.904 12.904 12.904 12.904 12.904 11.998 10.273 8.860 6.963 1.241 0.000 0.000 0.000 0.000 0.000 0.000
   53 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.908 12.908 11.794 10.177 8.787 6.958 1.767 0.000 0.000 0.000 0.000 0.000 0.000
   54 12.913 12.913 12.913 12.913 12.913 12.913 12.913 12.913 12.913 12.913 12.913 12.913 12.913 12.913 11.616 10.082 8.720 6.984 2.177 0.000 0.000 0.000 0.000 0.000 0.000
   55 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 11.467 9.998 8.672 7.027 2.547 0.000 0.000 0.000 0.000 0.000 0.000
   56 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.925 12.925 11.342 9.929 8.634 7.074 2.983 0.000 0.000 0.000 0.000 0.000 0.000
   57 12.932 12.932 12.932 12.932 12.932 12.932 12.932 12.932 12.932 12.932 12.932 12.932 12.932 12.932 11.253 9.878 8.609 7.118 3.800 0.000 0.000 0.000 0.000 0.000 0.000
   58 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.939 12.939 11.199 9.845 8.596 7.148 4.615 0.000 0.000 0.000 0.000 0.000 0.000
   59 12.945 12.945 12.945 12.945 12.945 12.945 12.945 12.945 12.945 12.945 12.945 12.945 12.945 12.945 11.178 9.830 8.592 7.168 4.873 0.000 0.000 0.000 0.000 0.000 0.000
   60 12.952 12.952 12.952 12.952 12.952 12.952 12.952 12.952 12.952 12.952 12.952 12.952 12.952 12.952 11.195 9.835 8.593 7.170 4.921 0.000 0.000 0.000 0.000 0.000 0.000
   61 12.959 12.959 12.959 12.959 12.959 12.959 12.959 12.959 12.959 12.959 12.959 12.959 12.959 12.959 11.251 9.863 8.601 7.156 4.789 0.000 0.000 0.000 0.000 0.000 0.000
   62 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 11.364 9.917 8.621 7.119 4.392 0.000 0.000 0.000 0.000 0.000 0.000
   63 12.971 12.971 12.971 12.971 12.971 12.971 12.971 12.971 12.971 12.971 12.971 12.971 12.971 12.971 11.543 9.996 8.647 7.059 3.685 0.000 0.000 0.000 0.000 0.000 0.000
   64 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 11.820 10.115 8.696 6.972 3.160 0.000 0.000 0.000 0.000 0.000 0.000
   65 12.980 12.980 12.980 12.980 12.980 12.980 12.980 12.980 12.980 12.980 12.980 12.980 12.980 12.980 12.255 10.275 8.769 6.855 2.749 0.000 0.000 0.000 0.000 0.000 0.000
   66 12.984 12.984 12.984 12.984 12.984 12.984 12.984 12.984 12.984 12.984 12.984 12.984 12.984 12.984 12.984 10.482 8.878 6.698 2.315 0.000 0.000 0.000 0.000 0.000 0.000
   67 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 10.741 9.034 6.496 1.755 0.000 0.000 0.000 0.000 0.000 0.000
   68 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 11.035 9.235 6.217 0.767 0.000 0.000 0.000 0.000 0.000 0.000
   69 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 11.342 9.449 4.941 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   70 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 11.606 9.631 5.340 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   71 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 11.765 9.734 5.446 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   72 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 11.755 9.724 5.251 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   73 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 11.568 9.596 3.828 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   74 12.985 12.985 12.985 12.985 12.985 12.985 12.985 12.985 12.985 12.985 12.985 12.985 12.985 12.985 12.985 11.265 9.372 4.475 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   75 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 10.917 9.109 5.303 1.661 0.000 0.000 0.000 0.000 0.000 0.000
   76 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 10.576 8.872 6.099 2.384 0.000 0.000 0.000 0.000 0.000 0.000
   77 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.395 10.274 8.697 6.499 2.930 0.000 0.000 0.000 0.000 0.000 0.000
   78 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 11.714 10.037 8.584 6.748 3.448 0.000 0.000 0.000 0.000 0.000 0.000
   79 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 11.328 9.856 8.521 6.922 4.043 0.000 0.000 0.000 0.000 0.000 0.000
   80 12.959 12.959 12.959 12.959 12.959 12.959 12.959 12.959 12.959 12.959 12.959 12.959 12.959 12.959 11.068 9.730 8.484 7.043 4.730 0.000 0.000 0.000 0.000 0.000 0.000
   81 12.954 12.954 12.954 12.954 12.954 12.954 12.954 12.954 12.954 12.954 12.954 12.954 12.954 12.954 10.898 9.644 8.459 7.122 5.185 0.000 0.000 0.000 0.000 0.000 0.000
   82 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 10.789 9.588 8.443 7.163 5.401 0.000 0.000 0.000 0.000 0.000 0.000
   83 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 10.743 9.560 8.432 7.170 5.454 0.000 0.000 0.000 0.000 0.000 0.000
   84 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 12.937 10.742 9.557 8.419 7.138 5.350 0.000 0.000 0.000 0.000 0.000 0.000
   85 12.932 12.932 12.932 12.932 12.932 12.932 12.932 12.932 12.932 12.932 12.932 12.932 12.932 12.932 10.798 9.578 8.409 7.068 5.048 0.000 0.000 0.000 0.000 0.000 0.000
   86 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 10.915 9.636 8.401 6.938 4.476 0.000 0.000 0.000 0.000 0.000 0.000
   87 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 11.112 9.733 8.404 6.730 3.863 0.000 0.000 0.000 0.000 0.000 0.000
   88 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.918 12.918 11.417 9.888 8.438 6.380 3.388 0.000 0.000 0.000 0.000 0.000 0.000
   89 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.915 11.873 10.114 8.526 5.715 2.950 0.000 0.000 0.000 0.000 0.000 0.000
   90 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 12.912 10.429 8.714 4.882 2.459 0.000 0.000 0.000 0.000 0.000 0.000
   91 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 10.812 9.027 4.244 1.792 0.000 0.000 0.000 0.000 0.000 0.000
   92 12.910 12.910 12.910 12.910 12.910 12.910 12.910 12.910 12.910 12.910 12.910 12.910 12.910 12.910 12.910 11.213 9.410 3.675 0.179 0.000 0.000 0.000 0.000 0.000 0.000
   93 12.910 12.910 12.910 12.910 12.910 12.910 12.910 12.910 12.910 12.910 12.910 12.910 12.910 12.910 12.910 11.568 9.726 3.031 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   94 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 12.911 11.795 9.895 3.723 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   95 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 12.914 11.794 9.870 2.654 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   96 12.917 12.917 12.917 12.917 12.917 12.917 12.917 12.917 12.917 12.917 12.917 12.917 12.917 12.917 12.917 11.553 9.641 3.390 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   97 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 12.922 11.153 9.231 4.001 1.537 0.000 0.000 0.000 0.000 0.000 0.000
   98 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 10.699 8.772 4.587 2.407 0.000 0.000 0.000 0.000 0.000 0.000
   99 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.933 12.676 10.270 8.460 5.252 3.007 0.000 0.000 0.000 0.000 0.000 0.000
  100 12.940 12.940 12.940 12.940 12.940 12.940 12.940 12.940 12.940 12.940 12.940 12.940 12.940 12.940 11.660 9.936 8.331 5.980 3.529 0.761 0.000 0.000 0.000 0.000 0.000
  101 12.947 12.947 12.947 12.947 12.947 12.947 12.947 12.947 12.947 12.947 12.947 12.947 12.947 12.947 11.186 9.710 8.297 6.505 4.059 1.530 0.000 0.000 0.000 0.000 0.000
  102 12.954 12.954 12.954 12.954 12.954 12.954 12.954 12.954 12.954 12.954 12.954 12.954 12.954 12.954 10.886 9.566 8.301 6.820 4.677 1.950 0.000 0.000 0.000 0.000 0.000
  103 12.961 12.961 12.961 12.961 12.961 12.961 12.961 12.961 12.961 12.961 12.961 12.961 12.961 12.961 10.698 9.487 8.319 7.014 5.241 2.267 0.000 0.000 0.000 0.000 0.000
  104 12.968 12.968 12.968 12.968 12.968 12.968 12.968 12.968 12.968 12.968 12.968 12.968 12.968 12.314 10.592 9.441 8.339 7.130 5.586 2.617 0.000 0.000 0.000 0.000 0.000
  105 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.155 10.550 9.427 8.349 7.187 5.738 3.069 0.000 0.000 0.000 0.000 0.000
  106 12.981 12.981 12.981 12.981 12.981 12.981 12.981 12.981 12.981 12.981 12.981 12.981 12.981 12.219 10.569 9.436 8.355 7.186 5.733 3.100 0.000 0.000 0.000 0.000 0.000
  107 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.611 10.650 9.467 8.346 7.123 5.575 2.775 0.000 0.000 0.000 0.000 0.000
  108 12.991 12.991 12.991 12.991 12.991 12.991 12.991 12.991 12.991 12.991 12.991 12.991 12.991 12.991 10.806 9.530 8.329 6.995 5.234 2.484 0.000 0.000 0.000 0.000 0.000
  109 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 11.082 9.647 8.308 6.774 4.711 2.192 0.000 0.000 0.000 0.000 0.000
  110 12.998 12.998 12.998 12.998 12.998 12.998 12.998 12.998 12.998 12.998 12.998 12.998 12.998 12.998 11.545 9.839 8.292 6.408 4.152 1.791 0.000 0.000 0.000 0.000 0.000
  111 12.999 12.999 12.999 12.999 12.999 12.999 12.999 12.999 12.999 12.999 12.999 12.999 12.999 12.999 12.999 10.176 8.317 5.841 3.633 1.100 0.000 0.000 0.000 0.000 0.000
  112 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 10.733 8.461 5.175 3.091 0.000 0.000 0.000 0.000 0.000 0.000
  113 12.999 12.999 12.999 12.999 12.999 12.999 12.999 12.999 12.999 12.999 12.999 12.999 12.999 12.999 12.999 11.580 8.972 4.558 2.414 0.000 0.000 0.000 0.000 0.000 0.000
  114 12.997 12.997 12.997 12.997 12.997 12.997 12.997 12.997 12.997 12.997 12.997 12.997 12.997 12.997 12.997 12.997 9.820 3.931 1.282 0.000 0.000 0.000 0.000 0.000 0.000
  115 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 10.447 3.168 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  116 12.991 12.991 12.991 12.991 12.991 12.991 12.991 12.991 12.991 12.991 12.991 12.991 12.991 12.991 12.991 12.991 10.684 3.450 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  117 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 10.519 2.848 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  118 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 9.980 3.662 0.362 0.000 0.000 0.000 0.000 0.000 0.000
  119 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 11.655 9.192 4.285 2.084 0.000 0.000 0.000 0.000 0.000 0.000
  120 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 10.803 8.547 4.860 2.828 0.000 0.000 0.000 0.000 0.000 0.000
  121 12.964 12.964 12.964 12.964 12.964 12.964 12.964 12.964 12.964 12.964 12.964 12.964 12.964 12.964 12.964 10.208 8.305 5.494 3.366 0.571 0.000 0.000 0.000 0.000 0.000
  122 12.957 12.957 12.957 12.957 12.957 12.957 12.957 12.957 12.957 12.957 12.957 12.957 12.957 12.957 11.521 9.831 8.250 6.143 3.845 1.527 0.000 0.000 0.000 0.000 0.000
  123 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 11.009 9.608 8.252 6.607 4.360 1.965 0.000 0.000 0.000 0.000 0.000
  124 12.944 12.944 12.944 12.944 12.944 12.944 12.944 12.944 12.944 12.944 12.944 12.944 12.944 12.944 10.712 9.473 8.271 6.887 4.937 2.246 0.000 0.000 0.000 0.000 0.000
  125 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.938 12.157 10.533 9.400 8.292 7.051 5.408 2.447 0.000 0.000 0.000 0.000 0.000
  126 12.932 12.932 12.932 12.932 12.932 12.932 12.932 12.932 12.932 12.932 12.932 12.932 12.932 11.858 10.437 9.358 8.307 7.148 5.668 2.685 0.000 0.000 0.000 0.000 0.000
  127 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 12.927 11.757 10.394 9.342 8.311 7.181 5.758 2.978 0.000 0.000 0.000 0.000 0.000
  128 12.923 12.923 12.923 12.923 12.923 12.923 12.923 12.923 12.923 12.923 12.923 12.923 12.923 11.779 10.407 9.347 8.309 7.164 5.703 2.633 0.000 0.000 0.000 0.000 0.000
  129 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 12.919 11.917 10.470 9.375 8.301 7.092 5.494 2.237 0.000 0.000 0.000 0.000 0.000
  130 12.917 12.917 12.917 12.917 12.917 12.917 12.917 12.917 12.917 12.917 12.917 12.917 12.917 12.327 10.593 9.429 8.288 6.968 5.066 2.002 0.000 0.000 0.000 0.000 0.000
  131 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.915 12.915 10.795 9.531 8.279 6.763 4.441 1.710 0.000 0.000 0.000 0.000 0.000
