Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
   38 11.524 11.524 11.524 11.524 11.524 11.524 11.524 11.524 11.524 11.392 10.246 9.607 9.022 8.430 7.809 7.126 6.346 5.415 4.215 2.332 0.000 0.000 0.000 0.000 0.000
   39 11.519 11.519 11.519 11.519 11.519 11.519 11.519 11.519 11.519 11.101 10.179 9.558 8.985 8.407 7.798 7.131 6.374 5.482 4.354 2.680 0.000 0.000 0.000 0.000 0.000
   40 11.514 11.514 11.514 11.514 11.514 11.514 11.514 11.514 11.514 10.941 10.117 9.517 8.954 8.387 7.786 7.134 6.404 5.541 4.478 2.965 0.000 0.000 0.000 0.000 0.000
   41 11.509 11.509 11.509 11.509 11.509 11.509 11.509 11.509 11.509 10.821 10.062 9.478 8.927 8.368 7.779 7.143 6.430 5.603 4.585 3.196 0.000 0.000 0.000 0.000 0.000
   42 11.505 11.505 11.505 11.505 11.505 11.505 11.505 11.505 11.505 10.730 10.013 9.444 8.901 8.353 7.776 7.149 6.453 5.650 4.678 3.381 0.666 0.000 0.000 0.000 0.000
   43 11.501 11.501 11.501 11.501 11.501 11.501 11.501 11.501 11.501 10.658 9.973 9.414 8.880 8.340 7.772 7.158 6.475 5.697 4.759 3.523 1.316 0.000 0.000 0.000 0.000
   44 11.498 11.498 11.498 11.498 11.498 11.498 11.498 11.498 11.498 10.603 9.941 9.393 8.864 8.330 7.770 7.162 6.496 5.733 4.817 3.633 1.656 0.000 0.000 0.000 0.000
   45 11.495 11.495 11.495 11.495 11.495 11.495 11.495 11.495 11.495 10.562 9.920 9.376 8.853 8.323 7.769 7.171 6.508 5.759 4.863 3.711 1.865 0.000 0.000 0.000 0.000
   46 11.493 11.493 11.493 11.493 11.493 11.493 11.493 11.493 11.493 10.537 9.903 9.366 8.845 8.321 7.767 7.178 6.522 5.773 4.892 3.760 1.982 0.000 0.000 0.000 0.000
   47 11.492 11.492 11.492 11.492 11.492 11.492 11.492 11.492 11.492 10.524 9.894 9.361 8.843 8.319 7.768 7.176 6.523 5.784 4.903 3.779 2.031 0.000 0.000 0.000 0.000
   48 11.491 11.491 11.491 11.491 11.491 11.491 11.491 11.491 11.491 10.525 9.897 9.360 8.844 8.320 7.769 7.180 6.524 5.779 4.897 3.773 2.004 0.000 0.000 0.000 0.000
   49 11.491 11.491 11.491 11.491 11.491 11.491 11.491 11.491 11.491 10.538 9.907 9.368 8.851 8.325 7.774 7.176 6.519 5.767 4.874 3.730 1.901 0.000 0.000 0.000 0.000
   50 11.492 11.492 11.492 11.492 11.492 11.492 11.492 11.492 11.492 10.566 9.924 9.383 8.862 8.333 7.776 7.175 6.508 5.749 4.837 3.661 1.709 0.000 0.000 0.000 0.000
   51 11.493 11.493 11.493 11.493 11.493 11.493 11.493 11.493 11.493 10.607 9.950 9.402 8.876 8.344 7.779 7.171 6.491 5.714 4.776 3.551 1.425 0.000 0.000 0.000 0.000
   52 11.496 11.496 11.496 11.496 11.496 11.496 11.496 11.496 11.496 10.666 9.985 9.428 8.897 8.354 7.782 7.165 6.472 5.673 4.705 3.405 0.796 0.000 0.000 0.000 0.000
   53 11.498 11.498 11.498 11.498 11.498 11.498 11.498 11.498 11.498 10.738 10.029 9.461 8.922 8.372 7.791 7.158 6.448 5.625 4.611 3.214 0.000 0.000 0.000 0.000 0.000
   54 11.502 11.502 11.502 11.502 11.502 11.502 11.502 11.502 11.502 10.830 10.079 9.502 8.951 8.392 7.800 7.155 6.425 5.565 4.494 2.969 0.000 0.000 0.000 0.000 0.000
   55 11.505 11.505 11.505 11.505 11.505 11.505 11.505 11.505 11.505 10.945 10.136 9.542 8.987 8.417 7.813 7.149 6.395 5.504 4.368 2.666 0.000 0.000 0.000 0.000 0.000
   56 11.509 11.509 11.509 11.509 11.509 11.509 11.509 11.509 11.509 11.097 10.197 9.588 9.020 8.442 7.827 7.150 6.377 5.442 4.223 2.276 0.000 0.000 0.000 0.000 0.000
   57 11.513 11.513 11.513 11.513 11.513 11.513 11.513 11.513 11.513 11.335 10.258 9.631 9.053 8.467 7.846 7.154 6.353 5.379 4.077 1.795 0.000 0.000 0.000 0.000 0.000
   58 11.517 11.517 11.517 11.517 11.517 11.517 11.517 11.517 11.517 11.517 10.317 9.672 9.084 8.490 7.857 7.149 6.331 5.322 3.940 1.157 0.000 0.000 0.000 0.000 0.000
   59 11.521 11.521 11.521 11.521 11.521 11.521 11.521 11.521 11.521 11.521 10.368 9.705 9.112 8.507 7.865 7.151 6.317 5.275 3.825 0.000 0.000 0.000 0.000 0.000 0.000
   60 11.525 11.525 11.525 11.525 11.525 11.525 11.525 11.525 11.525 11.525 10.404 9.727 9.124 8.517 7.867 7.146 6.299 5.243 3.758 0.000 0.000 0.000 0.000 0.000 0.000
   61 11.529 11.529 11.529 11.529 11.529 11.529 11.529 11.529 11.529 11.529 10.424 9.736 9.126 8.513 7.863 7.136 6.288 5.232 3.756 0.000 0.000 0.000 0.000 0.000 0.000
   62 11.533 11.533 11.533 11.533 11.533 11.533 11.533 11.533 11.533 11.533 10.421 9.729 9.116 8.498 7.844 7.120 6.280 5.245 3.814 0.592 0.000 0.000 0.000 0.000 0.000
   63 11.536 11.536 11.536 11.536 11.536 11.536 11.536 11.536 11.536 11.536 10.399 9.705 9.092 8.474 7.823 7.106 6.278 5.272 3.928 1.452 0.000 0.000 0.000 0.000 0.000
   64 11.539 11.539 11.539 11.539 11.539 11.539 11.539 11.539 11.539 11.539 10.357 9.671 9.056 8.446 7.798 7.093 6.286 5.323 4.070 2.038 0.000 0.000 0.000 0.000 0.000
   65 11.541 11.541 11.541 11.541 11.541 11.541 11.541 11.541 11.541 11.541 10.306 9.627 9.016 8.409 7.776 7.084 6.303 5.387 4.225 2.499 0.000 0.000 0.000 0.000 0.000
   66 11.543 11.543 11.543 11.543 11.543 11.543 11.543 11.543 11.543 11.543 10.244 9.578 8.978 8.378 7.754 7.081 6.328 5.450 4.376 2.867 0.000 0.000 0.000 0.000 0.000
   67 11.545 11.545 11.545 11.545 11.545 11.545 11.545 11.545 11.545 11.250 10.184 9.530 8.940 8.349 7.739 7.082 6.352 5.521 4.515 3.158 0.000 0.000 0.000 0.000 0.000
   68 11.546 11.546 11.546 11.546 11.546 11.546 11.546 11.546 11.546 11.080 10.127 9.489 8.906 8.328 7.725 7.086 6.379 5.581 4.627 3.387 1.145 0.000 0.000 0.000 0.000
   69 11.546 11.546 11.546 11.546 11.546 11.546 11.546 11.546 11.546 10.970 10.084 9.457 8.879 8.306 7.717 7.091 6.405 5.631 4.719 3.559 1.679 0.000 0.000 0.000 0.000
   70 11.547 11.547 11.547 11.547 11.547 11.547 11.547 11.547 11.547 10.897 10.048 9.430 8.859 8.295 7.715 7.098 6.425 5.669 4.784 3.676 1.979 0.000 0.000 0.000 0.000
   71 11.546 11.546 11.546 11.546 11.546 11.546 11.546 11.546 11.546 10.854 10.028 9.414 8.851 8.290 7.713 7.102 6.436 5.690 4.824 3.736 2.124 0.000 0.000 0.000 0.000
   72 11.546 11.546 11.546 11.546 11.546 11.546 11.546 11.546 11.546 10.843 10.025 9.414 8.848 8.287 7.712 7.101 6.438 5.693 4.831 3.751 2.151 0.000 0.000 0.000 0.000
   73 11.545 11.545 11.545 11.545 11.545 11.545 11.545 11.545 11.545 10.862 10.034 9.420 8.855 8.293 7.713 7.099 6.429 5.681 4.803 3.707 2.056 0.000 0.000 0.000 0.000
   74 11.544 11.544 11.544 11.544 11.544 11.544 11.544 11.544 11.544 10.914 10.062 9.442 8.871 8.304 7.715 7.095 6.412 5.645 4.749 3.609 1.823 0.000 0.000 0.000 0.000
   75 11.542 11.542 11.542 11.542 11.542 11.542 11.542 11.542 11.542 11.004 10.103 9.476 8.895 8.323 7.726 7.090 6.387 5.595 4.657 3.441 1.400 0.000 0.000 0.000 0.000
   76 11.541 11.541 11.541 11.541 11.541 11.541 11.541 11.541 11.541 11.147 10.163 9.520 8.932 8.346 7.737 7.082 6.355 5.525 4.530 3.197 0.000 0.000 0.000 0.000 0.000
   77 11.539 11.539 11.539 11.539 11.539 11.539 11.539 11.539 11.539 11.473 10.232 9.576 8.977 8.381 7.757 7.077 6.320 5.446 4.360 2.851 0.000 0.000 0.000 0.000 0.000
   78 11.537 11.537 11.537 11.537 11.537 11.537 11.537 11.537 11.537 11.537 10.309 9.640 9.032 8.424 7.783 7.084 6.290 5.349 4.160 2.395 0.000 0.000 0.000 0.000 0.000
   79 11.534 11.534 11.534 11.534 11.534 11.534 11.534 11.534 11.534 11.534 10.388 9.703 9.088 8.472 7.819 7.098 6.264 5.258 3.922 1.616 0.000 0.000 0.000 0.000 0.000
   80 11.531 11.531 11.531 11.531 11.531 11.531 11.531 11.531 11.531 11.531 10.459 9.760 9.143 8.524 7.863 7.120 6.252 5.171 3.657 0.000 0.000 0.000 0.000 0.000 0.000
   81 11.528 11.528 11.528 11.528 11.528 11.528 11.528 11.528 11.528 11.528 10.508 9.802 9.186 8.566 7.901 7.149 6.254 5.105 3.397 0.000 0.000 0.000 0.000 0.000 0.000
   82 11.525 11.525 11.525 11.525 11.525 11.525 11.525 11.525 11.525 11.525 10.532 9.829 9.214 8.593 7.925 7.167 6.262 5.074 3.205 0.000 0.000 0.000 0.000 0.000 0.000
   83 11.521 11.521 11.521 11.521 11.521 11.521 11.521 11.521 11.521 11.521 10.520 9.823 9.213 8.597 7.932 7.177 6.269 5.077 3.174 0.000 0.000 0.000 0.000 0.000 0.000
   84 11.518 11.518 11.518 11.518 11.518 11.518 11.518 11.518 11.518 11.518 10.474 9.795 9.190 8.580 7.921 7.168 6.274 5.114 3.333 0.000 0.000 0.000 0.000 0.000 0.000
   85 11.515 11.515 11.515 11.515 11.515 11.515 11.515 11.515 11.515 11.515 10.396 9.737 9.144 8.540 7.889 7.153 6.285 5.187 3.611 0.000 0.000 0.000 0.000 0.000 0.000
   86 11.511 11.511 11.511 11.511 11.511 11.511 11.511 11.511 11.511 11.511 10.300 9.667 9.081 8.487 7.848 7.131 6.303 5.283 3.920 1.453 0.000 0.000 0.000 0.000 0.000
   87 11.508 11.508 11.508 11.508 11.508 11.508 11.508 11.508 11.508 11.087 10.195 9.584 9.011 8.427 7.806 7.117 6.333 5.402 4.218 2.447 0.000 0.000 0.000 0.000 0.000
   88 11.506 11.506 11.506 11.506 11.506 11.506 11.506 11.506 11.506 10.860 10.088 9.500 8.941 8.374 7.773 7.115 6.382 5.526 4.482 3.062 0.000 0.000 0.000 0.000 0.000
   89 11.503 11.503 11.503 11.503 11.503 11.503 11.503 11.503 11.503 10.690 9.991 9.423 8.879 8.328 7.748 7.121 6.431 5.640 4.705 3.505 1.515 0.000 0.000 0.000 0.000
   90 11.501 11.501 11.501 11.501 11.501 11.501 11.501 11.501 11.501 10.556 9.903 9.355 8.829 8.294 7.737 7.136 6.483 5.748 4.894 3.830 2.306 0.000 0.000 0.000 0.000
   91 11.500 11.500 11.500 11.500 11.500 11.500 11.500 11.500 11.500 10.453 9.835 9.303 8.789 8.271 7.729 7.155 6.533 5.837 5.040 4.072 2.772 0.000 0.000 0.000 0.000
   92 11.499 11.499 11.499 11.499 11.499 11.499 11.499 11.499 11.499 10.380 9.785 9.264 8.762 8.255 7.727 7.173 6.570 5.907 5.147 4.247 3.075 0.883 0.000 0.000 0.000
   93 11.499 11.499 11.499 11.499 11.499 11.499 11.499 11.499 11.499 10.333 9.752 9.240 8.746 8.246 7.727 7.182 6.596 5.951 5.221 4.358 3.262 1.459 0.000 0.000 0.000
   94 11.500 11.500 11.500 11.500 11.500 11.500 11.500 11.500 11.361 10.313 9.738 9.229 8.737 8.240 7.730 7.192 6.609 5.971 5.253 4.413 3.342 1.664 0.000 0.000 0.000
   95 11.502 11.502 11.502 11.502 11.502 11.502 11.502 11.502 11.464 10.321 9.742 9.232 8.738 8.241 7.725 7.187 6.607 5.966 5.247 4.404 3.333 1.650 0.000 0.000 0.000
   96 11.504 11.504 11.504 11.504 11.504 11.504 11.504 11.504 11.504 10.357 9.766 9.249 8.748 8.243 7.724 7.176 6.583 5.931 5.201 4.329 3.229 1.444 0.000 0.000 0.000
   97 11.507 11.507 11.507 11.507 11.507 11.507 11.507 11.507 11.507 10.427 9.811 9.281 8.770 8.254 7.721 7.154 6.548 5.874 5.106 4.199 3.009 0.713 0.000 0.000 0.000
   98 11.511 11.511 11.511 11.511 11.511 11.511 11.511 11.511 11.511 10.534 9.882 9.331 8.805 8.271 7.720 7.131 6.491 5.785 4.968 3.980 2.639 0.000 0.000 0.000 0.000
   99 11.516 11.516 11.516 11.516 11.516 11.516 11.516 11.516 11.516 10.690 9.977 9.402 8.854 8.300 7.723 7.106 6.430 5.667 4.778 3.674 2.074 0.000 0.000 0.000 0.000
  100 11.520 11.520 11.520 11.520 11.520 11.520 11.520 11.520 11.520 10.917 10.100 9.493 8.922 8.347 7.740 7.082 6.356 5.525 4.526 3.230 0.718 0.000 0.000 0.000 0.000
  101 11.525 11.525 11.525 11.525 11.525 11.525 11.525 11.525 11.525 11.373 10.249 9.606 9.011 8.411 7.773 7.074 6.281 5.353 4.199 2.598 0.000 0.000 0.000 0.000 0.000
  102 11.530 11.530 11.530 11.530 11.530 11.530 11.530 11.530 11.530 11.530 10.419 9.731 9.116 8.492 7.824 7.082 6.218 5.165 3.776 1.340 0.000 0.000 0.000 0.000 0.000
  103 11.534 11.534 11.534 11.534 11.534 11.534 11.534 11.534 11.534 11.534 10.598 9.857 9.224 8.584 7.893 7.109 6.175 4.972 3.207 0.000 0.000 0.000 0.000 0.000 0.000
  104 11.539 11.539 11.539 11.539 11.539 11.539 11.539 11.539 11.539 11.539 10.770 9.968 9.313 8.665 7.962 7.154 6.159 4.802 2.463 0.000 0.000 0.000 0.000 0.000 0.000
  105 11.543 11.543 11.543 11.543 11.543 11.543 11.543 11.543 11.543 11.543 10.908 10.042 9.374 8.718 8.007 7.182 6.153 4.689 1.388 0.000 0.000 0.000 0.000 0.000 0.000
  106 11.546 11.546 11.546 11.546 11.546 11.546 11.546 11.546 11.546 11.546 10.967 10.065 9.388 8.726 8.006 7.175 6.140 4.651 1.173 0.000 0.000 0.000 0.000 0.000 0.000
  107 11.549 11.549 11.549 11.549 11.549 11.549 11.549 11.549 11.549 11.549 10.920 10.031 9.349 8.682 7.959 7.128 6.106 4.703 2.207 0.000 0.000 0.000 0.000 0.000 0.000
  108 11.552 11.552 11.552 11.552 11.552 11.552 11.552 11.552 11.552 11.552 10.790 9.945 9.268 8.599 7.884 7.069 6.098 4.849 3.015 0.000 0.000 0.000 0.000 0.000 0.000
  109 11.553 11.553 11.553 11.553 11.553 11.553 11.553 11.553 11.553 11.553 10.614 9.826 9.161 8.499 7.802 7.025 6.124 5.040 3.613 0.975 0.000 0.000 0.000 0.000 0.000
  110 11.555 11.555 11.555 11.555 11.555 11.555 11.555 11.555 11.555 11.555 10.429 9.694 9.049 8.406 7.736 7.009 6.188 5.236 4.067 2.401 0.000 0.000 0.000 0.000 0.000
  111 11.555 11.555 11.555 11.555 11.555 11.555 11.555 11.555 11.555 11.555 10.256 9.568 8.948 8.332 7.697 7.017 6.270 5.418 4.420 3.119 0.480 0.000 0.000 0.000 0.000
  112 11.555 11.555 11.555 11.555 11.555 11.555 11.555 11.555 11.555 11.061 10.110 9.463 8.870 8.281 7.681 7.039 6.349 5.579 4.690 3.590 1.982 0.000 0.000 0.000 0.000
  113 11.554 11.554 11.554 11.554 11.554 11.554 11.554 11.554 11.554 10.805 9.993 9.379 8.811 8.250 7.676 7.068 6.422 5.705 4.892 3.920 2.609 0.000 0.000 0.000 0.000
  114 11.552 11.552 11.552 11.552 11.552 11.552 11.552 11.552 11.552 10.652 9.910 9.322 8.771 8.228 7.677 7.098 6.478 5.801 5.041 4.145 2.990 0.860 0.000 0.000 0.000
  115 11.551 11.551 11.551 11.551 11.551 11.551 11.551 11.551 11.551 10.558 9.859 9.286 8.750 8.221 7.681 7.121 6.518 5.862 5.136 4.281 3.206 1.487 0.000 0.000 0.000
  116 11.548 11.548 11.548 11.548 11.548 11.548 11.548 11.548 11.548 10.512 9.831 9.267 8.738 8.217 7.687 7.130 6.537 5.892 5.177 4.341 3.296 1.698 0.000 0.000 0.000
  117 11.546 11.546 11.546 11.546 11.546 11.546 11.546 11.546 11.546 10.508 9.832 9.270 8.741 8.221 7.684 7.130 6.537 5.892 5.170 4.330 3.280 1.656 0.000 0.000 0.000
  118 11.543 11.543 11.543 11.543 11.543 11.543 11.543 11.543 11.543 10.543 9.856 9.288 8.756 8.225 7.688 7.122 6.516 5.856 5.115 4.247 3.147 1.375 0.000 0.000 0.000
  119 11.541 11.541 11.541 11.541 11.541 11.541 11.541 11.541 11.541 10.619 9.903 9.326 8.782 8.243 7.686 7.103 6.474 5.789 5.010 4.091 2.889 0.254 0.000 0.000 0.000
  120 11.538 11.538 11.538 11.538 11.538 11.538 11.538 11.538 11.538 10.742 9.979 9.383 8.825 8.269 7.692 7.081 6.421 5.694 4.854 3.843 2.493 0.000 0.000 0.000 0.000
  121 11.535 11.535 11.535 11.535 11.535 11.535 11.535 11.535 11.535 10.917 10.076 9.461 8.882 8.305 7.704 7.065 6.358 5.570 4.647 3.495 1.747 0.000 0.000 0.000 0.000
  122 11.531 11.531 11.531 11.531 11.531 11.531 11.531 11.531 11.531 11.186 10.194 9.555 8.960 8.363 7.733 7.053 6.293 5.426 4.382 3.031 0.000 0.000 0.000 0.000 0.000
  123 11.528 11.528 11.528 11.528 11.528 11.528 11.528 11.528 11.528 11.528 10.318 9.657 9.049 8.437 7.786 7.066 6.242 5.272 4.046 2.268 0.000 0.000 0.000 0.000 0.000
  124 11.524 11.524 11.524 11.524 11.524 11.524 11.524 11.524 11.524 11.524 10.438 9.754 9.141 8.523 7.849 7.097 6.210 5.118 3.634 0.406 0.000 0.000 0.000 0.000 0.000
  125 11.521 11.521 11.521 11.521 11.521 11.521 11.521 11.521 11.521 11.521 10.533 9.837 9.221 8.600 7.924 7.147 6.208 4.991 3.135 0.000 0.000 0.000 0.000 0.000 0.000
  126 11.517 11.517 11.517 11.517 11.517 11.517 11.517 11.517 11.517 11.517 10.586 9.885 9.277 8.653 7.979 7.199 6.234 4.920 2.591 0.000 0.000 0.000 0.000 0.000 0.000
  127 11.514 11.514 11.514 11.514 11.514 11.514 11.514 11.514 11.514 11.514 10.593 9.897 9.291 8.676 8.005 7.228 6.259 4.909 2.274 0.000 0.000 0.000 0.000 0.000 0.000
  128 11.511 11.511 11.511 11.511 11.511 11.511 11.511 11.511 11.511 11.511 10.550 9.870 9.266 8.656 7.991 7.214 6.262 4.952 2.581 0.000 0.000 0.000 0.000 0.000 0.000
  129 11.509 11.509 11.509 11.509 11.509 11.509 11.509 11.509 11.509 11.509 10.466 9.808 9.213 8.602 7.940 7.182 6.260 5.040 3.133 0.000 0.000 0.000 0.000 0.000 0.000
  130 11.507 11.507 11.507 11.507 11.507 11.507 11.507 11.507 11.507 11.507 10.359 9.721 9.135 8.533 7.880 7.143 6.269 5.167 3.637 0.000 0.000 0.000 0.000 0.000 0.000
  131 11.506 11.506 11.506 11.506 11.506 11.506 11.506 11.506 11.506 11.200 10.243 9.627 9.049 8.458 7.822 7.117 6.296 5.315 4.044 2.052 0.000 0.000 0.000 0.000 0.000
