Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
   26 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.048 10.528 9.540 8.569 7.491 6.128 3.948 0.000 0.000 0.000 0.000 0.000 0.000
   27 12.451 12.451 12.451 12.451 12.451 12.451 12.451 12.451 12.451 12.451 12.451 12.451 11.788 10.432 9.467 8.515 7.470 6.172 4.258 0.000 0.000 0.000 0.000 0.000 0.000
   28 12.452 12.452 12.452 12.452 12.452 12.452 12.452 12.452 12.452 12.452 12.452 12.452 11.571 10.337 9.396 8.469 7.454 6.227 4.511 0.000 0.000 0.000 0.000 0.000 0.000
   29 12.453 12.453 12.453 12.453 12.453 12.453 12.453 12.453 12.453 12.453 12.453 12.453 11.396 10.250 9.335 8.433 7.449 6.286 4.715 1.595 0.000 0.000 0.000 0.000 0.000
   30 12.452 12.452 12.452 12.452 12.452 12.452 12.452 12.452 12.452 12.452 12.452 12.452 11.257 10.175 9.284 8.404 7.449 6.336 4.872 2.256 0.000 0.000 0.000 0.000 0.000
   31 12.450 12.450 12.450 12.450 12.450 12.450 12.450 12.450 12.450 12.450 12.450 12.450 11.153 10.120 9.249 8.384 7.453 6.376 4.987 2.650 0.000 0.000 0.000 0.000 0.000
   32 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 11.076 10.076 9.220 8.371 7.457 6.409 5.065 2.877 0.000 0.000 0.000 0.000 0.000
   33 12.444 12.444 12.444 12.444 12.444 12.444 12.444 12.444 12.444 12.444 12.444 12.444 11.023 10.048 9.203 8.364 7.460 6.422 5.109 2.989 0.000 0.000 0.000 0.000 0.000
   34 12.439 12.439 12.439 12.439 12.439 12.439 12.439 12.439 12.439 12.439 12.439 12.439 10.996 10.032 9.196 8.359 7.462 6.431 5.122 3.014 0.000 0.000 0.000 0.000 0.000
   35 12.434 12.434 12.434 12.434 12.434 12.434 12.434 12.434 12.434 12.434 12.434 12.434 10.984 10.031 9.197 8.361 7.464 6.430 5.101 2.945 0.000 0.000 0.000 0.000 0.000
   36 12.428 12.428 12.428 12.428 12.428 12.428 12.428 12.428 12.428 12.428 12.428 12.428 10.993 10.037 9.203 8.367 7.463 6.414 5.059 2.794 0.000 0.000 0.000 0.000 0.000
   37 12.422 12.422 12.422 12.422 12.422 12.422 12.422 12.422 12.422 12.422 12.422 12.422 11.013 10.053 9.217 8.378 7.464 6.394 4.997 2.547 0.000 0.000 0.000 0.000 0.000
   38 12.415 12.415 12.415 12.415 12.415 12.415 12.415 12.415 12.415 12.415 12.415 12.415 11.044 10.079 9.240 8.392 7.464 6.369 4.911 2.171 0.000 0.000 0.000 0.000 0.000
   39 12.409 12.409 12.409 12.409 12.409 12.409 12.409 12.409 12.409 12.409 12.409 12.409 11.082 10.110 9.265 8.410 7.469 6.341 4.804 1.595 0.000 0.000 0.000 0.000 0.000
   40 12.402 12.402 12.402 12.402 12.402 12.402 12.402 12.402 12.402 12.402 12.402 12.402 11.125 10.142 9.291 8.430 7.475 6.316 4.687 0.148 0.000 0.000 0.000 0.000 0.000
   41 12.396 12.396 12.396 12.396 12.396 12.396 12.396 12.396 12.396 12.396 12.396 12.396 11.172 10.175 9.324 8.457 7.486 6.294 4.555 0.000 0.000 0.000 0.000 0.000 0.000
   42 12.390 12.390 12.390 12.390 12.390 12.390 12.390 12.390 12.390 12.390 12.390 12.390 11.211 10.210 9.353 8.482 7.501 6.280 4.428 0.000 0.000 0.000 0.000 0.000 0.000
   43 12.385 12.385 12.385 12.385 12.385 12.385 12.385 12.385 12.385 12.385 12.385 12.385 11.249 10.237 9.380 8.506 7.518 6.269 4.291 0.000 0.000 0.000 0.000 0.000 0.000
   44 12.380 12.380 12.380 12.380 12.380 12.380 12.380 12.380 12.380 12.380 12.380 12.380 11.279 10.264 9.404 8.527 7.532 6.262 4.176 0.000 0.000 0.000 0.000 0.000 0.000
   45 12.376 12.376 12.376 12.376 12.376 12.376 12.376 12.376 12.376 12.376 12.376 12.376 11.299 10.279 9.423 8.542 7.547 6.263 4.081 0.000 0.000 0.000 0.000 0.000 0.000
   46 12.373 12.373 12.373 12.373 12.373 12.373 12.373 12.373 12.373 12.373 12.373 12.373 11.304 10.286 9.430 8.556 7.557 6.266 4.031 0.000 0.000 0.000 0.000 0.000 0.000
   47 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 11.295 10.285 9.431 8.554 7.556 6.264 4.022 0.000 0.000 0.000 0.000 0.000 0.000
   48 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 11.272 10.270 9.419 8.549 7.550 6.269 4.057 0.000 0.000 0.000 0.000 0.000 0.000
   49 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 11.238 10.248 9.400 8.532 7.540 6.270 4.139 0.000 0.000 0.000 0.000 0.000 0.000
   50 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 11.189 10.214 9.372 8.507 7.523 6.273 4.257 0.000 0.000 0.000 0.000 0.000 0.000
   51 12.373 12.373 12.373 12.373 12.373 12.373 12.373 12.373 12.373 12.373 12.373 12.373 11.134 10.175 9.339 8.478 7.506 6.286 4.395 0.000 0.000 0.000 0.000 0.000 0.000
   52 12.376 12.376 12.376 12.376 12.376 12.376 12.376 12.376 12.376 12.376 12.376 12.376 11.071 10.131 9.300 8.448 7.487 6.302 4.548 0.000 0.000 0.000 0.000 0.000 0.000
   53 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 11.004 10.080 9.261 8.418 7.477 6.328 4.696 0.398 0.000 0.000 0.000 0.000 0.000
   54 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 10.943 10.035 9.222 8.389 7.468 6.359 4.840 1.753 0.000 0.000 0.000 0.000 0.000
   55 12.388 12.388 12.388 12.388 12.388 12.388 12.388 12.388 12.388 12.388 12.388 12.388 10.884 9.994 9.187 8.367 7.466 6.392 4.965 2.374 0.000 0.000 0.000 0.000 0.000
   56 12.394 12.394 12.394 12.394 12.394 12.394 12.394 12.394 12.394 12.394 12.394 12.394 10.837 9.958 9.160 8.348 7.464 6.423 5.076 2.791 0.000 0.000 0.000 0.000 0.000
   57 12.399 12.399 12.399 12.399 12.399 12.399 12.399 12.399 12.399 12.399 12.399 12.399 10.801 9.928 9.138 8.333 7.463 6.450 5.159 3.079 0.000 0.000 0.000 0.000 0.000
   58 12.405 12.405 12.405 12.405 12.405 12.405 12.405 12.405 12.405 12.405 12.405 12.405 10.780 9.912 9.125 8.329 7.466 6.471 5.218 3.267 0.000 0.000 0.000 0.000 0.000
   59 12.411 12.411 12.411 12.411 12.411 12.411 12.411 12.411 12.411 12.411 12.411 12.411 10.778 9.908 9.118 8.322 7.465 6.484 5.251 3.368 0.000 0.000 0.000 0.000 0.000
   60 12.417 12.417 12.417 12.417 12.417 12.417 12.417 12.417 12.417 12.417 12.417 12.417 10.797 9.915 9.123 8.324 7.464 6.479 5.253 3.391 0.000 0.000 0.000 0.000 0.000
   61 12.422 12.422 12.422 12.422 12.422 12.422 12.422 12.422 12.422 12.422 12.422 12.422 10.835 9.937 9.136 8.328 7.460 6.465 5.220 3.326 0.000 0.000 0.000 0.000 0.000
   62 12.427 12.427 12.427 12.427 12.427 12.427 12.427 12.427 12.427 12.427 12.427 12.427 10.905 9.978 9.159 8.339 7.455 6.439 5.156 3.165 0.000 0.000 0.000 0.000 0.000
   63 12.432 12.432 12.432 12.432 12.432 12.432 12.432 12.432 12.432 12.432 12.432 12.432 11.003 10.036 9.194 8.355 7.447 6.395 5.048 2.888 0.000 0.000 0.000 0.000 0.000
   64 12.437 12.437 12.437 12.437 12.437 12.437 12.437 12.437 12.437 12.437 12.437 12.437 11.138 10.118 9.250 8.379 7.441 6.336 4.898 2.444 0.000 0.000 0.000 0.000 0.000
   65 12.440 12.440 12.440 12.440 12.440 12.440 12.440 12.440 12.440 12.440 12.440 12.440 11.316 10.213 9.315 8.417 7.435 6.265 4.694 1.725 0.000 0.000 0.000 0.000 0.000
   66 12.443 12.443 12.443 12.443 12.443 12.443 12.443 12.443 12.443 12.443 12.443 12.443 11.550 10.334 9.396 8.466 7.441 6.189 4.424 0.000 0.000 0.000 0.000 0.000 0.000
   67 12.446 12.446 12.446 12.446 12.446 12.446 12.446 12.446 12.446 12.446 12.446 12.446 11.858 10.470 9.495 8.530 7.458 6.116 4.070 0.000 0.000 0.000 0.000 0.000 0.000
   68 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 10.612 9.598 8.605 7.493 6.051 3.613 0.000 0.000 0.000 0.000 0.000 0.000
   69 12.449 12.449 12.449 12.449 12.449 12.449 12.449 12.449 12.449 12.449 12.449 12.449 12.449 10.743 9.695 8.686 7.541 6.009 2.979 0.000 0.000 0.000 0.000 0.000 0.000
   70 12.449 12.449 12.449 12.449 12.449 12.449 12.449 12.449 12.449 12.449 12.449 12.449 12.449 10.852 9.771 8.750 7.584 5.999 1.962 0.000 0.000 0.000 0.000 0.000 0.000
   71 12.449 12.449 12.449 12.449 12.449 12.449 12.449 12.449 12.449 12.449 12.449 12.449 12.449 10.907 9.815 8.785 7.616 6.005 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   72 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 12.448 10.898 9.812 8.785 7.613 5.991 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   73 12.446 12.446 12.446 12.446 12.446 12.446 12.446 12.446 12.446 12.446 12.446 12.446 12.446 10.829 9.760 8.736 7.570 5.974 2.197 0.000 0.000 0.000 0.000 0.000 0.000
   74 12.444 12.444 12.444 12.444 12.444 12.444 12.444 12.444 12.444 12.444 12.444 12.444 12.444 10.707 9.670 8.659 7.513 5.974 3.105 0.000 0.000 0.000 0.000 0.000 0.000
   75 12.442 12.442 12.442 12.442 12.442 12.442 12.442 12.442 12.442 12.442 12.442 12.442 12.160 10.553 9.551 8.568 7.456 6.025 3.735 0.000 0.000 0.000 0.000 0.000 0.000
   76 12.439 12.439 12.439 12.439 12.439 12.439 12.439 12.439 12.439 12.439 12.439 12.439 11.657 10.383 9.428 8.479 7.417 6.104 4.214 0.000 0.000 0.000 0.000 0.000 0.000
   77 12.435 12.435 12.435 12.435 12.435 12.435 12.435 12.435 12.435 12.435 12.435 12.435 11.333 10.221 9.315 8.401 7.403 6.201 4.592 1.785 0.000 0.000 0.000 0.000 0.000
   78 12.431 12.431 12.431 12.431 12.431 12.431 12.431 12.431 12.431 12.431 12.431 12.431 11.086 10.079 9.216 8.349 7.401 6.302 4.887 2.684 0.000 0.000 0.000 0.000 0.000
   79 12.427 12.427 12.427 12.427 12.427 12.427 12.427 12.427 12.427 12.427 12.427 12.427 10.893 9.961 9.136 8.309 7.415 6.391 5.120 3.258 0.000 0.000 0.000 0.000 0.000
   80 12.423 12.423 12.423 12.423 12.423 12.423 12.423 12.423 12.423 12.423 12.423 12.423 10.743 9.873 9.080 8.282 7.434 6.468 5.295 3.650 0.000 0.000 0.000 0.000 0.000
   81 12.418 12.418 12.418 12.418 12.418 12.418 12.418 12.418 12.418 12.418 12.418 11.915 10.640 9.804 9.038 8.267 7.450 6.527 5.418 3.914 0.000 0.000 0.000 0.000 0.000
   82 12.414 12.414 12.414 12.414 12.414 12.414 12.414 12.414 12.414 12.414 12.414 11.728 10.570 9.761 9.012 8.257 7.457 6.562 5.491 4.062 1.004 0.000 0.000 0.000 0.000
   83 12.409 12.409 12.409 12.409 12.409 12.409 12.409 12.409 12.409 12.409 12.409 11.639 10.534 9.739 8.999 8.253 7.460 6.576 5.524 4.124 1.300 0.000 0.000 0.000 0.000
   84 12.404 12.404 12.404 12.404 12.404 12.404 12.404 12.404 12.404 12.404 12.404 11.630 10.533 9.737 8.997 8.249 7.452 6.564 5.505 4.088 1.226 0.000 0.000 0.000 0.000
   85 12.400 12.400 12.400 12.400 12.400 12.400 12.400 12.400 12.400 12.400 12.400 11.677 10.562 9.759 9.010 8.249 7.442 6.530 5.436 3.960 0.709 0.000 0.000 0.000 0.000
   86 12.396 12.396 12.396 12.396 12.396 12.396 12.396 12.396 12.396 12.396 12.396 11.848 10.627 9.799 9.035 8.255 7.418 6.470 5.312 3.719 0.000 0.000 0.000 0.000 0.000
   87 12.392 12.392 12.392 12.392 12.392 12.392 12.392 12.392 12.392 12.392 12.392 12.392 10.730 9.870 9.080 8.272 7.395 6.385 5.129 3.340 0.000 0.000 0.000 0.000 0.000
   88 12.389 12.389 12.389 12.389 12.389 12.389 12.389 12.389 12.389 12.389 12.389 12.389 10.877 9.971 9.147 8.304 7.373 6.282 4.870 2.788 0.000 0.000 0.000 0.000 0.000
   89 12.386 12.386 12.386 12.386 12.386 12.386 12.386 12.386 12.386 12.386 12.386 12.386 11.065 10.098 9.241 8.355 7.367 6.158 4.515 1.947 0.000 0.000 0.000 0.000 0.000
   90 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 12.384 11.304 10.251 9.363 8.438 7.383 6.024 4.036 0.000 0.000 0.000 0.000 0.000 0.000
   91 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 11.590 10.417 9.500 8.550 7.434 5.903 3.349 0.000 0.000 0.000 0.000 0.000 0.000
   92 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 11.940 10.580 9.639 8.677 7.531 5.845 2.284 0.000 0.000 0.000 0.000 0.000 0.000
   93 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 12.382 10.710 9.751 8.790 7.637 5.889 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   94 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 10.788 9.815 8.847 7.701 5.971 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   95 12.385 12.385 12.385 12.385 12.385 12.385 12.385 12.385 12.385 12.385 12.385 12.385 12.385 10.789 9.811 8.840 7.683 5.911 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   96 12.388 12.388 12.388 12.388 12.388 12.388 12.388 12.388 12.388 12.388 12.388 12.388 12.388 10.717 9.738 8.761 7.585 5.765 1.177 0.000 0.000 0.000 0.000 0.000 0.000
   97 12.392 12.392 12.392 12.392 12.392 12.392 12.392 12.392 12.392 12.392 12.392 12.392 12.030 10.577 9.616 8.629 7.449 5.742 2.776 0.000 0.000 0.000 0.000 0.000 0.000
   98 12.396 12.396 12.396 12.396 12.396 12.396 12.396 12.396 12.396 12.396 12.396 12.396 11.608 10.401 9.457 8.489 7.353 5.850 3.651 0.000 0.000 0.000 0.000 0.000 0.000
   99 12.401 12.401 12.401 12.401 12.401 12.401 12.401 12.401 12.401 12.401 12.401 12.401 11.288 10.214 9.305 8.372 7.313 6.004 4.271 1.675 0.000 0.000 0.000 0.000 0.000
  100 12.407 12.407 12.407 12.407 12.407 12.407 12.407 12.407 12.407 12.407 12.407 12.407 11.023 10.042 9.177 8.291 7.316 6.168 4.722 2.725 0.000 0.000 0.000 0.000 0.000
  101 12.413 12.413 12.413 12.413 12.413 12.413 12.413 12.413 12.413 12.413 12.413 12.413 10.811 9.903 9.075 8.242 7.344 6.318 5.069 3.401 0.000 0.000 0.000 0.000 0.000
  102 12.419 12.419 12.419 12.419 12.419 12.419 12.419 12.419 12.419 12.419 12.419 12.012 10.651 9.794 9.013 8.220 7.380 6.439 5.323 3.878 1.363 0.000 0.000 0.000 0.000
  103 12.425 12.425 12.425 12.425 12.425 12.425 12.425 12.425 12.425 12.425 12.425 11.698 10.542 9.725 8.973 8.215 7.415 6.535 5.506 4.202 2.132 0.000 0.000 0.000 0.000
  104 12.431 12.431 12.431 12.431 12.431 12.431 12.431 12.431 12.431 12.431 12.431 11.549 10.476 9.684 8.949 8.214 7.443 6.595 5.619 4.399 2.545 0.000 0.000 0.000 0.000
  105 12.437 12.437 12.437 12.437 12.437 12.437 12.437 12.437 12.437 12.437 12.437 11.501 10.453 9.668 8.939 8.216 7.453 6.626 5.676 4.496 2.740 0.000 0.000 0.000 0.000
  106 12.442 12.442 12.442 12.442 12.442 12.442 12.442 12.442 12.442 12.442 12.442 11.542 10.469 9.676 8.945 8.215 7.455 6.621 5.672 4.488 2.736 0.000 0.000 0.000 0.000
  107 12.447 12.447 12.447 12.447 12.447 12.447 12.447 12.447 12.447 12.447 12.447 11.673 10.531 9.714 8.965 8.217 7.433 6.581 5.602 4.378 2.533 0.000 0.000 0.000 0.000
  108 12.451 12.451 12.451 12.451 12.451 12.451 12.451 12.451 12.451 12.451 12.451 12.050 10.646 9.778 8.994 8.221 7.404 6.506 5.462 4.154 2.102 0.000 0.000 0.000 0.000
  109 12.454 12.454 12.454 12.454 12.454 12.454 12.454 12.454 12.454 12.454 12.454 12.454 10.825 9.887 9.053 8.227 7.356 6.390 5.248 3.791 1.284 0.000 0.000 0.000 0.000
  110 12.456 12.456 12.456 12.456 12.456 12.456 12.456 12.456 12.456 12.456 12.456 12.456 11.101 10.045 9.148 8.259 7.305 6.231 4.941 3.261 0.000 0.000 0.000 0.000 0.000
  111 12.457 12.457 12.457 12.457 12.457 12.457 12.457 12.457 12.457 12.457 12.457 12.457 11.521 10.268 9.289 8.315 7.260 6.030 4.517 2.471 0.000 0.000 0.000 0.000 0.000
  112 12.458 12.458 12.458 12.458 12.458 12.458 12.458 12.458 12.458 12.458 12.458 12.458 12.458 10.553 9.486 8.431 7.241 5.786 3.929 1.013 0.000 0.000 0.000 0.000 0.000
  113 12.457 12.457 12.457 12.457 12.457 12.457 12.457 12.457 12.457 12.457 12.457 12.457 12.457 10.892 9.736 8.618 7.298 5.506 3.073 0.000 0.000 0.000 0.000 0.000 0.000
  114 12.456 12.456 12.456 12.456 12.456 12.456 12.456 12.456 12.456 12.456 12.456 12.456 12.456 11.236 9.988 8.842 7.461 5.230 1.599 0.000 0.000 0.000 0.000 0.000 0.000
  115 12.453 12.453 12.453 12.453 12.453 12.453 12.453 12.453 12.453 12.453 12.453 12.453 12.453 11.509 10.178 9.038 7.684 5.180 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  116 12.450 12.450 12.450 12.450 12.450 12.450 12.450 12.450 12.450 12.450 12.450 12.450 12.450 11.612 10.246 9.122 7.808 5.557 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  117 12.447 12.447 12.447 12.447 12.447 12.447 12.447 12.447 12.447 12.447 12.447 12.447 12.447 11.486 10.181 9.066 7.739 5.339 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  118 12.443 12.443 12.443 12.443 12.443 12.443 12.443 12.443 12.443 12.443 12.443 12.443 12.443 11.205 10.001 8.886 7.535 5.227 0.646 0.000 0.000 0.000 0.000 0.000 0.000
  119 12.438 12.438 12.438 12.438 12.438 12.438 12.438 12.438 12.438 12.438 12.438 12.438 12.438 10.865 9.753 8.663 7.352 5.460 2.758 0.000 0.000 0.000 0.000 0.000 0.000
  120 12.433 12.433 12.433 12.433 12.433 12.433 12.433 12.433 12.433 12.433 12.433 12.433 12.164 10.528 9.503 8.463 7.267 5.736 3.723 0.000 0.000 0.000 0.000 0.000 0.000
  121 12.427 12.427 12.427 12.427 12.427 12.427 12.427 12.427 12.427 12.427 12.427 12.427 11.396 10.239 9.292 8.330 7.262 5.985 4.381 2.171 0.000 0.000 0.000 0.000 0.000
  122 12.422 12.422 12.422 12.422 12.422 12.422 12.422 12.422 12.422 12.422 12.422 12.422 10.997 10.008 9.140 8.253 7.296 6.197 4.851 3.066 0.000 0.000 0.000 0.000 0.000
  123 12.416 12.416 12.416 12.416 12.416 12.416 12.416 12.416 12.416 12.416 12.416 12.416 10.727 9.841 9.033 8.219 7.345 6.365 5.188 3.672 0.909 0.000 0.000 0.000 0.000
  124 12.411 12.411 12.411 12.411 12.411 12.411 12.411 12.411 12.411 12.411 12.411 11.688 10.542 9.725 8.968 8.204 7.393 6.491 5.436 4.092 1.959 0.000 0.000 0.000 0.000
  125 12.405 12.405 12.405 12.405 12.405 12.405 12.405 12.405 12.405 12.405 12.405 11.411 10.418 9.650 8.927 8.201 7.431 6.582 5.602 4.366 2.492 0.000 0.000 0.000 0.000
  126 12.401 12.401 12.401 12.401 12.401 12.401 12.401 12.401 12.401 12.401 12.401 11.268 10.347 9.606 8.906 8.199 7.455 6.643 5.701 4.525 2.786 0.000 0.000 0.000 0.000
  127 12.396 12.396 12.396 12.396 12.396 12.396 12.396 12.396 12.396 12.396 12.396 11.209 10.317 9.589 8.896 8.200 7.467 6.661 5.735 4.587 2.886 0.000 0.000 0.000 0.000
  128 12.393 12.393 12.393 12.393 12.393 12.393 12.393 12.393 12.393 12.393 12.393 11.213 10.322 9.591 8.898 8.199 7.463 6.653 5.719 4.555 2.808 0.000 0.000 0.000 0.000
  129 12.390 12.390 12.390 12.390 12.390 12.390 12.390 12.390 12.390 12.390 12.390 11.289 10.363 9.619 8.913 8.199 7.446 6.612 5.647 4.423 2.545 0.000 0.000 0.000 0.000
  130 12.388 12.388 12.388 12.388 12.388 12.388 12.388 12.388 12.388 12.388 12.388 11.436 10.441 9.670 8.942 8.203 7.419 6.542 5.509 4.189 2.052 0.000 0.000 0.000 0.000
  131 12.386 12.386 12.386 12.386 12.386 12.386 12.386 12.386 12.386 12.386 12.386 11.675 10.560 9.749 8.991 8.218 7.384 6.446 5.319 3.834 1.157 0.000 0.000 0.000 0.000
