Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
   24 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 10.786 5.326 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   25 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 11.003 4.314 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   26 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 11.352 3.733 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   27 13.173 13.173 13.173 13.173 13.173 13.173 13.173 13.173 13.173 13.173 13.173 13.173 13.173 13.173 13.173 13.173 11.929 3.789 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   28 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 3.798 0.257 0.000 0.000 0.000 0.000 0.000 0.000
   29 13.176 13.176 13.176 13.176 13.176 13.176 13.176 13.176 13.176 13.176 13.176 13.176 13.176 13.176 13.176 13.176 12.044 3.764 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   30 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 11.522 3.683 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   31 13.173 13.173 13.173 13.173 13.173 13.173 13.173 13.173 13.173 13.173 13.173 13.173 13.173 13.173 13.173 13.173 11.226 4.483 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   32 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 11.055 5.224 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   33 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 10.962 5.506 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   34 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 13.159 10.937 5.504 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   35 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 10.963 5.269 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   36 13.145 13.145 13.145 13.145 13.145 13.145 13.145 13.145 13.145 13.145 13.145 13.145 13.145 13.145 13.145 13.145 11.051 4.831 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   37 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 11.188 4.101 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   38 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 11.397 3.418 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   39 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 11.681 3.430 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   40 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 10.951 3.412 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   41 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 13.105 11.153 3.364 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   42 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 11.172 3.291 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   43 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 10.935 3.970 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   44 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 10.770 4.467 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   45 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 10.659 4.749 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   46 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 10.592 4.886 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   47 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 10.567 4.908 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   48 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 10.578 4.800 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   49 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 10.636 4.546 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   50 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 13.074 10.740 4.064 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   51 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 10.901 3.259 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   52 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 10.627 3.349 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   53 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 10.313 3.403 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   54 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 10.452 3.434 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   55 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 11.150 3.436 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   56 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 10.913 3.399 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   57 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 10.748 4.315 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   58 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 10.642 4.994 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   59 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 13.124 10.589 5.375 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   60 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 10.586 5.498 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   61 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 10.637 5.316 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   62 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 10.752 4.660 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   63 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 13.150 10.959 3.713 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   64 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 11.308 3.833 0.861 0.000 0.000 0.000 0.000 0.000 0.000
   65 13.160 13.160 13.160 13.160 13.160 13.160 13.160 13.160 13.160 13.160 13.160 13.160 13.160 13.160 13.160 13.160 11.901 3.906 1.199 0.000 0.000 0.000 0.000 0.000 0.000
   66 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 13.164 12.038 3.951 1.294 0.000 0.000 0.000 0.000 0.000 0.000
   67 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 11.321 3.959 1.199 0.000 0.000 0.000 0.000 0.000 0.000
   68 13.169 13.169 13.169 13.169 13.169 13.169 13.169 13.169 13.169 13.169 13.169 13.169 13.169 13.169 13.169 13.169 10.906 3.933 0.810 0.000 0.000 0.000 0.000 0.000 0.000
   69 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 10.644 4.665 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   70 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 10.489 5.986 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   71 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 13.170 10.410 6.546 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   72 13.169 13.169 13.169 13.169 13.169 13.169 13.169 13.169 13.169 13.169 13.169 13.169 13.169 13.169 13.169 13.169 10.386 6.471 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   73 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 10.424 5.660 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   74 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 13.165 10.534 4.035 0.987 0.000 0.000 0.000 0.000 0.000 0.000
   75 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 13.162 10.755 4.106 1.588 0.000 0.000 0.000 0.000 0.000 0.000
   76 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 11.180 4.143 1.864 0.000 0.000 0.000 0.000 0.000 0.000
   77 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 10.898 4.158 1.974 0.000 0.000 0.000 0.000 0.000 0.000
   78 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 11.028 4.149 1.946 0.000 0.000 0.000 0.000 0.000 0.000
   79 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 13.144 10.531 4.119 1.776 0.000 0.000 0.000 0.000 0.000 0.000
   80 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 13.138 10.246 4.063 1.389 0.000 0.000 0.000 0.000 0.000 0.000
   81 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 10.080 5.648 0.086 0.000 0.000 0.000 0.000 0.000 0.000
   82 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 13.127 9.983 6.701 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   83 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 9.932 6.905 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   84 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 9.922 6.150 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   85 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 9.950 4.044 1.409 0.000 0.000 0.000 0.000 0.000 0.000
   86 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 10.042 4.115 1.947 0.000 0.000 0.000 0.000 0.000 0.000
   87 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 10.241 4.155 2.234 0.000 0.000 0.000 0.000 0.000 0.000
   88 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 9.156 4.183 2.367 0.000 0.000 0.000 0.000 0.000 0.000
   89 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 9.046 4.190 2.401 0.000 0.000 0.000 0.000 0.000 0.000
   90 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 10.039 4.187 2.330 0.000 0.000 0.000 0.000 0.000 0.000
   91 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 9.799 4.173 2.131 0.000 0.000 0.000 0.000 0.000 0.000
   92 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 12.246 9.673 4.161 1.729 0.000 0.000 0.000 0.000 0.000 0.000
   93 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 11.808 9.608 6.688 0.791 0.000 0.000 0.000 0.000 0.000 0.000
   94 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 11.646 9.576 7.664 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   95 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 11.657 9.571 7.609 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   96 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 11.859 9.583 6.012 1.620 0.000 0.000 0.000 0.000 0.000 0.000
   97 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 13.098 12.458 9.623 4.371 2.228 0.000 0.000 0.000 0.000 0.000 0.000
   98 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 9.713 4.399 2.558 0.000 0.000 0.000 0.000 0.000 0.000
   99 13.110 13.110 13.110 13.110 13.110 13.110 13.110 13.110 13.110 13.110 13.110 13.110 13.110 13.110 13.110 13.110 9.518 4.431 2.737 0.000 0.000 0.000 0.000 0.000 0.000
  100 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 7.970 4.466 2.810 0.000 0.000 0.000 0.000 0.000 0.000
  101 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 9.852 4.511 2.799 0.000 0.000 0.000 0.000 0.000 0.000
  102 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 9.681 4.586 2.685 0.000 0.000 0.000 0.000 0.000 0.000
  103 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 13.140 12.397 9.614 4.808 2.426 0.000 0.000 0.000 0.000 0.000 0.000
  104 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 13.147 11.872 9.589 7.419 1.902 0.000 0.000 0.000 0.000 0.000 0.000
  105 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 13.154 11.703 9.580 7.665 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  106 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 11.732 9.582 7.656 0.740 0.000 0.000 0.000 0.000 0.000 0.000
  107 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 13.167 11.944 9.598 7.367 2.147 0.000 0.000 0.000 0.000 0.000 0.000
  108 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 12.825 9.622 5.147 2.677 0.000 0.000 0.000 0.000 0.000 0.000
  109 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 13.175 9.659 4.868 2.952 0.000 0.000 0.000 0.000 0.000 0.000
  110 13.178 13.178 13.178 13.178 13.178 13.178 13.178 13.178 13.178 13.178 13.178 13.178 13.178 13.178 13.178 13.178 9.656 4.809 3.089 0.000 0.000 0.000 0.000 0.000 0.000
  111 13.180 13.180 13.180 13.180 13.180 13.180 13.180 13.180 13.180 13.180 13.180 13.180 13.180 13.180 13.180 13.180 7.019 4.808 3.129 0.000 0.000 0.000 0.000 0.000 0.000
  112 13.180 13.180 13.180 13.180 13.180 13.180 13.180 13.180 13.180 13.180 13.180 13.180 13.180 13.180 13.180 13.180 9.620 4.852 3.087 0.000 0.000 0.000 0.000 0.000 0.000
  113 13.179 13.179 13.179 13.179 13.179 13.179 13.179 13.179 13.179 13.179 13.179 13.179 13.179 13.179 13.179 13.179 9.589 4.962 2.941 0.000 0.000 0.000 0.000 0.000 0.000
  114 13.177 13.177 13.177 13.177 13.177 13.177 13.177 13.177 13.177 13.177 13.177 13.177 13.177 13.177 13.177 12.306 9.559 6.528 2.640 0.000 0.000 0.000 0.000 0.000 0.000
  115 13.174 13.174 13.174 13.174 13.174 13.174 13.174 13.174 13.174 13.174 13.174 13.174 13.174 13.174 13.174 11.797 9.538 7.483 2.016 0.000 0.000 0.000 0.000 0.000 0.000
  116 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 13.171 11.637 9.524 7.641 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  117 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 13.166 11.670 9.520 7.558 1.621 0.000 0.000 0.000 0.000 0.000 0.000
  118 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 13.161 11.929 9.517 7.083 2.430 0.000 0.000 0.000 0.000 0.000 0.000
  119 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 12.925 9.525 4.945 2.789 0.000 0.000 0.000 0.000 0.000 0.000
  120 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 13.149 9.533 4.738 2.966 0.000 0.000 0.000 0.000 0.000 0.000
  121 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 7.535 4.664 3.035 0.000 0.000 0.000 0.000 0.000 0.000
  122 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 13.136 6.699 4.629 3.015 0.000 0.000 0.000 0.000 0.000 0.000
  123 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 9.566 4.614 2.905 0.000 0.000 0.000 0.000 0.000 0.000
  124 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 12.766 9.528 4.635 2.689 0.000 0.000 0.000 0.000 0.000 0.000
  125 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 11.812 9.502 4.841 2.295 0.000 0.000 0.000 0.000 0.000 0.000
  126 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 11.506 9.488 7.494 1.523 0.000 0.000 0.000 0.000 0.000 0.000
  127 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 11.408 9.484 7.648 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  128 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 11.453 9.492 7.587 0.806 0.000 0.000 0.000 0.000 0.000 0.000
  129 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 11.635 9.510 6.347 1.901 0.000 0.000 0.000 0.000 0.000 0.000
  130 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 12.161 9.562 4.412 2.348 0.000 0.000 0.000 0.000 0.000 0.000
  131 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 9.665 4.368 2.580 0.000 0.000 0.000 0.000 0.000 0.000
