Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
   10 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.472 10.605 9.466 8.257 6.589 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   11 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 10.662 9.513 8.297 6.636 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   12 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 10.671 9.517 8.297 6.633 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   13 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 10.634 9.479 8.256 6.577 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   14 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.266 10.552 9.409 8.187 6.515 1.657 0.000 0.000 0.000 0.000 0.000 0.000
   15 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 11.960 10.445 9.319 8.113 6.492 2.652 0.000 0.000 0.000 0.000 0.000 0.000
   16 12.695 12.695 12.695 12.695 12.695 12.695 12.695 12.695 12.695 12.695 12.695 12.695 12.695 11.714 10.328 9.223 8.044 6.513 3.457 0.000 0.000 0.000 0.000 0.000 0.000
   17 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 11.510 10.220 9.143 7.997 6.570 4.097 0.000 0.000 0.000 0.000 0.000 0.000
   18 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 11.347 10.123 9.074 7.969 6.631 4.550 0.000 0.000 0.000 0.000 0.000 0.000
   19 12.713 12.713 12.713 12.713 12.713 12.713 12.713 12.713 12.713 12.713 12.713 12.713 12.713 11.226 10.051 9.027 7.955 6.685 4.852 0.000 0.000 0.000 0.000 0.000 0.000
   20 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 11.150 10.004 8.996 7.951 6.731 5.050 0.000 0.000 0.000 0.000 0.000 0.000
   21 12.726 12.726 12.726 12.726 12.726 12.726 12.726 12.726 12.726 12.726 12.726 12.726 12.726 11.110 9.981 8.983 7.951 6.767 5.162 0.933 0.000 0.000 0.000 0.000 0.000
   22 12.732 12.732 12.732 12.732 12.732 12.732 12.732 12.732 12.732 12.732 12.732 12.732 12.732 11.116 9.981 8.983 7.955 6.778 5.207 1.155 0.000 0.000 0.000 0.000 0.000
   23 12.738 12.738 12.738 12.738 12.738 12.738 12.738 12.738 12.738 12.738 12.738 12.738 12.738 11.163 10.005 9.000 7.962 6.774 5.188 0.978 0.000 0.000 0.000 0.000 0.000
   24 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 11.252 10.051 9.024 7.970 6.753 5.106 0.000 0.000 0.000 0.000 0.000 0.000
   25 12.748 12.748 12.748 12.748 12.748 12.748 12.748 12.748 12.748 12.748 12.748 12.748 12.748 11.392 10.125 9.067 7.979 6.716 4.955 0.000 0.000 0.000 0.000 0.000 0.000
   26 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 11.587 10.218 9.122 7.997 6.667 4.731 0.000 0.000 0.000 0.000 0.000 0.000
   27 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 11.857 10.339 9.194 8.025 6.615 4.413 0.000 0.000 0.000 0.000 0.000 0.000
   28 12.757 12.757 12.757 12.757 12.757 12.757 12.757 12.757 12.757 12.757 12.757 12.757 12.757 12.270 10.471 9.282 8.063 6.564 3.977 0.000 0.000 0.000 0.000 0.000 0.000
   29 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 10.611 9.382 8.119 6.527 3.426 0.000 0.000 0.000 0.000 0.000 0.000
   30 12.757 12.757 12.757 12.757 12.757 12.757 12.757 12.757 12.757 12.757 12.757 12.757 12.757 12.757 10.745 9.475 8.185 6.511 2.657 0.000 0.000 0.000 0.000 0.000 0.000
   31 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 10.855 9.557 8.250 6.533 1.623 0.000 0.000 0.000 0.000 0.000 0.000
   32 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 10.924 9.610 8.300 6.568 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   33 12.748 12.748 12.748 12.748 12.748 12.748 12.748 12.748 12.748 12.748 12.748 12.748 12.748 12.748 10.942 9.631 8.325 6.600 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   34 12.743 12.743 12.743 12.743 12.743 12.743 12.743 12.743 12.743 12.743 12.743 12.743 12.743 12.743 10.907 9.615 8.322 6.612 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   35 12.737 12.737 12.737 12.737 12.737 12.737 12.737 12.737 12.737 12.737 12.737 12.737 12.737 12.737 10.831 9.570 8.291 6.605 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   36 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 10.725 9.498 8.242 6.589 1.047 0.000 0.000 0.000 0.000 0.000 0.000
   37 12.723 12.723 12.723 12.723 12.723 12.723 12.723 12.723 12.723 12.723 12.723 12.723 12.723 12.723 10.601 9.418 8.186 6.576 2.234 0.000 0.000 0.000 0.000 0.000 0.000
   38 12.716 12.716 12.716 12.716 12.716 12.716 12.716 12.716 12.716 12.716 12.716 12.716 12.716 12.106 10.477 9.329 8.126 6.588 3.046 0.000 0.000 0.000 0.000 0.000 0.000
   39 12.708 12.708 12.708 12.708 12.708 12.708 12.708 12.708 12.708 12.708 12.708 12.708 12.708 11.775 10.352 9.247 8.078 6.604 3.675 0.000 0.000 0.000 0.000 0.000 0.000
   40 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 11.539 10.243 9.172 8.040 6.634 4.133 0.000 0.000 0.000 0.000 0.000 0.000
   41 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 11.356 10.146 9.107 8.012 6.666 4.463 0.000 0.000 0.000 0.000 0.000 0.000
   42 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 11.207 10.063 9.055 7.990 6.699 4.705 0.000 0.000 0.000 0.000 0.000 0.000
   43 12.681 12.681 12.681 12.681 12.681 12.681 12.681 12.681 12.681 12.681 12.681 12.681 12.681 11.094 9.997 9.011 7.973 6.728 4.882 0.000 0.000 0.000 0.000 0.000 0.000
   44 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 11.006 9.947 8.980 7.965 6.752 5.009 0.000 0.000 0.000 0.000 0.000 0.000
   45 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 10.945 9.909 8.958 7.953 6.768 5.098 0.000 0.000 0.000 0.000 0.000 0.000
   46 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 10.905 9.884 8.944 7.950 6.780 5.143 0.000 0.000 0.000 0.000 0.000 0.000
   47 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 10.886 9.873 8.937 7.949 6.782 5.161 0.000 0.000 0.000 0.000 0.000 0.000
   48 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 10.893 9.877 8.941 7.949 6.779 5.139 0.000 0.000 0.000 0.000 0.000 0.000
   49 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 12.665 10.917 9.895 8.950 7.952 6.768 5.082 0.000 0.000 0.000 0.000 0.000 0.000
   50 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 12.666 10.970 9.925 8.970 7.956 6.743 4.981 0.000 0.000 0.000 0.000 0.000 0.000
   51 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 12.668 11.045 9.974 9.000 7.965 6.716 4.829 0.000 0.000 0.000 0.000 0.000 0.000
   52 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 12.671 11.149 10.037 9.042 7.980 6.681 4.611 0.000 0.000 0.000 0.000 0.000 0.000
   53 12.675 12.675 12.675 12.675 12.675 12.675 12.675 12.675 12.675 12.675 12.675 12.675 12.675 11.287 10.117 9.093 8.001 6.645 4.301 0.000 0.000 0.000 0.000 0.000 0.000
   54 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 11.459 10.217 9.159 8.037 6.606 3.856 0.000 0.000 0.000 0.000 0.000 0.000
   55 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 12.686 11.678 10.327 9.240 8.082 6.579 3.276 0.000 0.000 0.000 0.000 0.000 0.000
   56 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 11.958 10.450 9.329 8.137 6.566 2.515 0.000 0.000 0.000 0.000 0.000 0.000
   57 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.420 10.572 9.421 8.201 6.569 1.518 0.000 0.000 0.000 0.000 0.000 0.000
   58 12.704 12.704 12.704 12.704 12.704 12.704 12.704 12.704 12.704 12.704 12.704 12.704 12.704 12.704 10.689 9.500 8.261 6.597 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   59 12.711 12.711 12.711 12.711 12.711 12.711 12.711 12.711 12.711 12.711 12.711 12.711 12.711 12.711 10.784 9.564 8.311 6.618 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   60 12.717 12.717 12.717 12.717 12.717 12.717 12.717 12.717 12.717 12.717 12.717 12.717 12.717 12.717 10.841 9.599 8.329 6.622 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   61 12.724 12.724 12.724 12.724 12.724 12.724 12.724 12.724 12.724 12.724 12.724 12.724 12.724 12.724 10.851 9.597 8.314 6.574 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   62 12.729 12.729 12.729 12.729 12.729 12.729 12.729 12.729 12.729 12.729 12.729 12.729 12.729 12.729 10.816 9.555 8.265 6.511 0.782 0.000 0.000 0.000 0.000 0.000 0.000
   63 12.735 12.735 12.735 12.735 12.735 12.735 12.735 12.735 12.735 12.735 12.735 12.735 12.735 12.735 10.728 9.482 8.196 6.457 2.167 0.000 0.000 0.000 0.000 0.000 0.000
   64 12.739 12.739 12.739 12.739 12.739 12.739 12.739 12.739 12.739 12.739 12.739 12.739 12.739 12.739 10.611 9.388 8.118 6.451 2.993 0.000 0.000 0.000 0.000 0.000 0.000
   65 12.743 12.743 12.743 12.743 12.743 12.743 12.743 12.743 12.743 12.743 12.743 12.743 12.743 12.262 10.475 9.285 8.049 6.490 3.683 0.000 0.000 0.000 0.000 0.000 0.000
   66 12.747 12.747 12.747 12.747 12.747 12.747 12.747 12.747 12.747 12.747 12.747 12.747 12.747 11.865 10.341 9.189 8.000 6.548 4.224 0.000 0.000 0.000 0.000 0.000 0.000
   67 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 11.594 10.220 9.109 7.970 6.618 4.629 0.000 0.000 0.000 0.000 0.000 0.000
   68 12.751 12.751 12.751 12.751 12.751 12.751 12.751 12.751 12.751 12.751 12.751 12.751 12.751 11.389 10.113 9.048 7.953 6.680 4.919 0.888 0.000 0.000 0.000 0.000 0.000
   69 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 11.242 10.035 9.002 7.947 6.735 5.126 1.735 0.000 0.000 0.000 0.000 0.000
   70 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 11.143 9.979 8.974 7.939 6.773 5.259 2.276 0.000 0.000 0.000 0.000 0.000
   71 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 12.752 11.086 9.949 8.953 7.939 6.794 5.322 2.560 0.000 0.000 0.000 0.000 0.000
   72 12.751 12.751 12.751 12.751 12.751 12.751 12.751 12.751 12.751 12.751 12.751 12.751 12.751 11.075 9.941 8.948 7.934 6.789 5.324 2.603 0.000 0.000 0.000 0.000 0.000
   73 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 11.107 9.957 8.959 7.931 6.765 5.258 2.425 0.000 0.000 0.000 0.000 0.000
   74 12.747 12.747 12.747 12.747 12.747 12.747 12.747 12.747 12.747 12.747 12.747 12.747 12.747 11.191 10.005 8.978 7.923 6.721 5.120 2.087 0.000 0.000 0.000 0.000 0.000
   75 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 11.331 10.078 9.016 7.921 6.648 4.891 1.534 0.000 0.000 0.000 0.000 0.000
   76 12.742 12.742 12.742 12.742 12.742 12.742 12.742 12.742 12.742 12.742 12.742 12.742 12.742 11.541 10.187 9.082 7.927 6.550 4.538 0.464 0.000 0.000 0.000 0.000 0.000
   77 12.738 12.738 12.738 12.738 12.738 12.738 12.738 12.738 12.738 12.738 12.738 12.738 12.738 11.859 10.332 9.174 7.955 6.431 4.044 0.000 0.000 0.000 0.000 0.000 0.000
   78 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.481 10.513 9.298 8.009 6.302 3.432 0.000 0.000 0.000 0.000 0.000 0.000
   79 12.729 12.729 12.729 12.729 12.729 12.729 12.729 12.729 12.729 12.729 12.729 12.729 12.729 12.729 10.717 9.449 8.109 6.176 2.639 0.000 0.000 0.000 0.000 0.000 0.000
   80 12.724 12.724 12.724 12.724 12.724 12.724 12.724 12.724 12.724 12.724 12.724 12.724 12.724 12.724 10.920 9.609 8.242 6.132 1.528 0.000 0.000 0.000 0.000 0.000 0.000
   81 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 12.719 11.087 9.748 8.392 6.270 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   82 12.714 12.714 12.714 12.714 12.714 12.714 12.714 12.714 12.714 12.714 12.714 12.714 12.714 12.714 11.189 9.842 8.499 6.511 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   83 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 12.709 11.190 9.848 8.519 6.567 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   84 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 12.703 11.087 9.776 8.440 6.336 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   85 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 12.698 10.899 9.629 8.282 6.004 0.920 0.000 0.000 0.000 0.000 0.000 0.000
   86 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 10.664 9.437 8.100 5.961 2.349 0.000 0.000 0.000 0.000 0.000 0.000
   87 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 12.689 11.958 10.412 9.241 7.954 6.104 3.162 0.000 0.000 0.000 0.000 0.000 0.000
   88 12.685 12.685 12.685 12.685 12.685 12.685 12.685 12.685 12.685 12.685 12.685 12.685 12.685 11.468 10.177 9.072 7.859 6.277 3.870 0.000 0.000 0.000 0.000 0.000 0.000
   89 12.682 12.682 12.682 12.682 12.682 12.682 12.682 12.682 12.682 12.682 12.682 12.682 12.682 11.129 9.977 8.940 7.818 6.444 4.472 1.662 0.000 0.000 0.000 0.000 0.000
   90 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 10.873 9.822 8.845 7.814 6.587 4.936 2.402 0.000 0.000 0.000 0.000 0.000
   91 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.279 10.688 9.707 8.789 7.818 6.706 5.271 3.020 0.000 0.000 0.000 0.000 0.000
   92 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 11.856 10.561 9.629 8.749 7.829 6.791 5.500 3.522 0.000 0.000 0.000 0.000 0.000
   93 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 12.676 11.670 10.482 9.585 8.730 7.843 6.852 5.641 3.851 0.000 0.000 0.000 0.000 0.000
   94 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 11.593 10.447 9.561 8.719 7.845 6.875 5.702 4.009 0.000 0.000 0.000 0.000 0.000
   95 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 12.680 11.615 10.456 9.567 8.722 7.845 6.868 5.692 3.994 0.000 0.000 0.000 0.000 0.000
   96 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 11.736 10.505 9.593 8.729 7.828 6.826 5.604 3.814 0.000 0.000 0.000 0.000 0.000
   97 12.688 12.688 12.688 12.688 12.688 12.688 12.688 12.688 12.688 12.688 12.688 12.688 12.016 10.610 9.652 8.750 7.812 6.750 5.429 3.475 0.000 0.000 0.000 0.000 0.000
   98 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 12.693 10.778 9.750 8.792 7.787 6.632 5.149 3.036 0.000 0.000 0.000 0.000 0.000
   99 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 11.038 9.900 8.867 7.765 6.459 4.737 2.453 0.000 0.000 0.000 0.000 0.000
  100 12.706 12.706 12.706 12.706 12.706 12.706 12.706 12.706 12.706 12.706 12.706 12.706 12.706 11.434 10.117 8.987 7.761 6.227 4.226 1.685 0.000 0.000 0.000 0.000 0.000
  101 12.713 12.713 12.713 12.713 12.713 12.713 12.713 12.713 12.713 12.713 12.713 12.713 12.713 12.150 10.420 9.177 7.807 5.911 3.568 0.000 0.000 0.000 0.000 0.000 0.000
  102 12.720 12.720 12.720 12.720 12.720 12.720 12.720 12.720 12.720 12.720 12.720 12.720 12.720 12.720 10.806 9.454 7.945 5.468 2.772 0.000 0.000 0.000 0.000 0.000 0.000
  103 12.726 12.726 12.726 12.726 12.726 12.726 12.726 12.726 12.726 12.726 12.726 12.726 12.726 12.726 11.256 9.789 8.227 4.856 1.606 0.000 0.000 0.000 0.000 0.000 0.000
  104 12.733 12.733 12.733 12.733 12.733 12.733 12.733 12.733 12.733 12.733 12.733 12.733 12.733 12.733 11.734 10.097 8.580 4.010 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  105 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.185 10.300 8.816 3.780 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  106 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.745 12.371 10.333 8.826 2.950 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  107 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.750 12.019 10.183 8.588 3.995 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  108 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 12.755 11.520 9.877 8.194 4.810 1.813 0.000 0.000 0.000 0.000 0.000 0.000
  109 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 12.758 11.018 9.514 7.885 5.432 2.951 0.000 0.000 0.000 0.000 0.000 0.000
  110 12.760 12.760 12.760 12.760 12.760 12.760 12.760 12.760 12.760 12.760 12.760 12.760 12.760 12.760 10.574 9.212 7.755 5.889 3.720 0.851 0.000 0.000 0.000 0.000 0.000
  111 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 11.800 10.226 9.002 7.729 6.224 4.375 2.142 0.000 0.000 0.000 0.000 0.000
  112 12.762 12.762 12.762 12.762 12.762 12.762 12.762 12.762 12.762 12.762 12.762 12.762 12.762 11.259 9.976 8.881 7.752 6.476 4.902 2.854 0.000 0.000 0.000 0.000 0.000
  113 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 12.761 10.944 9.812 8.813 7.789 6.655 5.289 3.437 0.000 0.000 0.000 0.000 0.000
  114 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 10.745 9.709 8.773 7.822 6.781 5.548 3.871 0.000 0.000 0.000 0.000 0.000
  115 12.756 12.756 12.756 12.756 12.756 12.756 12.756 12.756 12.756 12.756 12.756 12.756 12.150 10.627 9.649 8.753 7.843 6.855 5.698 4.149 0.536 0.000 0.000 0.000 0.000
  116 12.753 12.753 12.753 12.753 12.753 12.753 12.753 12.753 12.753 12.753 12.753 12.753 11.972 10.576 9.621 8.741 7.854 6.888 5.761 4.260 0.800 0.000 0.000 0.000 0.000
  117 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 11.983 10.582 9.624 8.738 7.844 6.874 5.732 4.215 0.709 0.000 0.000 0.000 0.000
  118 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.187 10.637 9.653 8.748 7.824 6.815 5.620 4.003 0.000 0.000 0.000 0.000 0.000
  119 12.739 12.739 12.739 12.739 12.739 12.739 12.739 12.739 12.739 12.739 12.739 12.739 12.739 10.761 9.718 8.770 7.792 6.712 5.407 3.626 0.000 0.000 0.000 0.000 0.000
  120 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 12.734 10.964 9.829 8.812 7.757 6.559 5.079 3.139 0.000 0.000 0.000 0.000 0.000
  121 12.728 12.728 12.728 12.728 12.728 12.728 12.728 12.728 12.728 12.728 12.728 12.728 12.728 11.272 10.001 8.893 7.724 6.347 4.615 2.490 0.000 0.000 0.000 0.000 0.000
  122 12.723 12.723 12.723 12.723 12.723 12.723 12.723 12.723 12.723 12.723 12.723 12.723 12.723 11.748 10.240 9.035 7.722 6.066 4.052 1.610 0.000 0.000 0.000 0.000 0.000
  123 12.717 12.717 12.717 12.717 12.717 12.717 12.717 12.717 12.717 12.717 12.717 12.717 12.717 12.717 10.557 9.255 7.790 5.687 3.353 0.000 0.000 0.000 0.000 0.000 0.000
  124 12.711 12.711 12.711 12.711 12.711 12.711 12.711 12.711 12.711 12.711 12.711 12.711 12.711 12.711 10.905 9.537 7.985 5.174 2.482 0.000 0.000 0.000 0.000 0.000 0.000
  125 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 12.705 11.233 9.820 8.308 4.527 1.041 0.000 0.000 0.000 0.000 0.000 0.000
  126 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 12.699 11.460 10.016 8.602 3.681 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  127 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 12.694 11.524 10.084 8.717 4.600 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  128 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 12.690 11.411 10.011 8.641 3.361 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  129 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 12.687 11.163 9.822 8.404 4.343 0.000 0.000 0.000 0.000 0.000 0.000 0.000
  130 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 10.849 9.566 8.115 5.115 2.002 0.000 0.000 0.000 0.000 0.000 0.000
  131 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.683 12.455 10.533 9.305 7.904 5.649 2.947 0.000 0.000 0.000 0.000 0.000 0.000
