Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
   20 5.393 5.376 5.341 5.294 5.238 5.179 5.114 5.037 4.946 4.841 4.722 4.589 4.435 4.264 4.075 3.859 3.618 3.339 3.022 2.650 2.186 1.570 0.362 0.000 0.000
   21 5.358 5.341 5.306 5.259 5.204 5.144 5.079 5.002 4.909 4.805 4.683 4.552 4.400 4.227 4.038 3.825 3.580 3.309 2.988 2.616 2.152 1.536 0.233 0.000 0.000
   22 5.325 5.307 5.272 5.224 5.169 5.110 5.043 4.966 4.873 4.767 4.650 4.514 4.362 4.190 4.000 3.784 3.543 3.265 2.944 2.568 2.096 1.462 0.000 0.000 0.000
   23 5.293 5.276 5.240 5.192 5.136 5.076 5.010 4.932 4.839 4.733 4.612 4.476 4.322 4.149 3.956 3.740 3.492 3.211 2.882 2.498 2.013 1.335 0.000 0.000 0.000
   24 5.265 5.247 5.212 5.163 5.107 5.046 4.979 4.901 4.808 4.700 4.577 4.441 4.284 4.106 3.914 3.691 3.437 3.148 2.815 2.411 1.905 1.156 0.000 0.000 0.000
   25 5.241 5.223 5.187 5.139 5.082 5.021 4.953 4.872 4.780 4.670 4.544 4.406 4.247 4.069 3.868 3.639 3.378 3.082 2.734 2.310 1.766 0.940 0.000 0.000 0.000
   26 5.222 5.204 5.168 5.119 5.062 5.000 4.932 4.851 4.755 4.643 4.516 4.373 4.211 4.030 3.823 3.592 3.320 3.014 2.647 2.203 1.600 0.519 0.000 0.000 0.000
   27 5.208 5.190 5.154 5.105 5.047 4.985 4.916 4.834 4.737 4.624 4.494 4.349 4.185 3.996 3.783 3.545 3.267 2.946 2.560 2.080 1.418 0.000 0.000 0.000 0.000
   28 5.200 5.183 5.146 5.097 5.038 4.976 4.906 4.823 4.724 4.610 4.481 4.331 4.162 3.968 3.752 3.501 3.216 2.878 2.477 1.965 1.252 0.000 0.000 0.000 0.000
   29 5.199 5.181 5.144 5.095 5.036 4.974 4.903 4.819 4.720 4.603 4.472 4.320 4.148 3.951 3.729 3.472 3.178 2.828 2.405 1.853 1.033 0.000 0.000 0.000 0.000
   30 5.203 5.186 5.149 5.100 5.041 4.979 4.907 4.822 4.723 4.605 4.472 4.316 4.141 3.944 3.714 3.454 3.149 2.789 2.346 1.766 0.823 0.000 0.000 0.000 0.000
   31 5.214 5.197 5.160 5.110 5.052 4.990 4.917 4.833 4.731 4.615 4.480 4.323 4.147 3.947 3.716 3.450 3.138 2.771 2.317 1.713 0.656 0.000 0.000 0.000 0.000
   32 5.231 5.213 5.177 5.128 5.069 5.006 4.935 4.850 4.748 4.631 4.495 4.341 4.164 3.959 3.728 3.462 3.147 2.776 2.319 1.703 0.590 0.000 0.000 0.000 0.000
   33 5.253 5.236 5.199 5.150 5.092 5.029 4.959 4.874 4.773 4.656 4.520 4.366 4.190 3.987 3.754 3.487 3.176 2.809 2.351 1.739 0.678 0.000 0.000 0.000 0.000
   34 5.280 5.263 5.226 5.178 5.119 5.057 4.988 4.902 4.802 4.688 4.553 4.398 4.222 4.022 3.795 3.528 3.220 2.856 2.410 1.818 0.872 0.000 0.000 0.000 0.000
   35 5.311 5.294 5.258 5.209 5.151 5.090 5.021 4.935 4.836 4.722 4.589 4.437 4.265 4.066 3.841 3.581 3.283 2.923 2.495 1.935 1.070 0.000 0.000 0.000 0.000
   36 5.344 5.328 5.291 5.244 5.186 5.125 5.055 4.974 4.875 4.761 4.632 4.483 4.311 4.117 3.898 3.644 3.353 3.011 2.595 2.067 1.307 0.000 0.000 0.000 0.000
   37 5.380 5.364 5.328 5.280 5.224 5.163 5.096 5.013 4.916 4.805 4.676 4.529 4.360 4.173 3.957 3.710 3.428 3.097 2.707 2.215 1.540 0.000 0.000 0.000 0.000
   38 5.418 5.401 5.366 5.318 5.261 5.202 5.134 5.054 4.959 4.849 4.721 4.578 4.417 4.231 4.021 3.783 3.511 3.194 2.820 2.364 1.756 0.744 0.000 0.000 0.000
   39 5.455 5.438 5.403 5.356 5.301 5.242 5.175 5.095 5.001 4.893 4.770 4.627 4.471 4.290 4.083 3.854 3.589 3.286 2.934 2.502 1.954 1.125 0.000 0.000 0.000
   40 5.492 5.475 5.440 5.394 5.339 5.280 5.215 5.136 5.044 4.937 4.814 4.675 4.519 4.343 4.148 3.925 3.667 3.379 3.038 2.634 2.128 1.423 0.000 0.000 0.000
   41 5.526 5.510 5.475 5.429 5.374 5.316 5.252 5.174 5.084 4.979 4.860 4.722 4.570 4.400 4.205 3.988 3.741 3.459 3.137 2.754 2.281 1.656 0.496 0.000 0.000
   42 5.559 5.542 5.508 5.462 5.409 5.351 5.287 5.210 5.121 5.018 4.899 4.765 4.616 4.445 4.259 4.049 3.808 3.533 3.223 2.859 2.417 1.845 0.937 0.000 0.000
   43 5.588 5.571 5.537 5.492 5.438 5.382 5.318 5.242 5.154 5.052 4.935 4.803 4.656 4.492 4.305 4.098 3.864 3.600 3.297 2.945 2.528 1.996 1.215 0.000 0.000
   44 5.613 5.597 5.563 5.518 5.465 5.408 5.346 5.270 5.181 5.082 4.967 4.838 4.691 4.529 4.349 4.142 3.911 3.654 3.363 3.019 2.614 2.114 1.407 0.000 0.000
   45 5.634 5.618 5.584 5.539 5.486 5.429 5.367 5.293 5.205 5.106 4.991 4.864 4.720 4.558 4.380 4.176 3.952 3.699 3.408 3.076 2.684 2.201 1.545 0.000 0.000
   46 5.650 5.634 5.601 5.556 5.503 5.446 5.385 5.310 5.224 5.125 5.012 4.885 4.741 4.582 4.401 4.204 3.983 3.730 3.442 3.114 2.731 2.261 1.629 0.438 0.000
   47 5.661 5.645 5.612 5.567 5.514 5.458 5.396 5.322 5.238 5.137 5.024 4.899 4.755 4.596 4.418 4.220 3.999 3.750 3.462 3.143 2.759 2.290 1.676 0.593 0.000
   48 5.667 5.651 5.618 5.574 5.520 5.464 5.404 5.329 5.243 5.144 5.032 4.902 4.761 4.601 4.423 4.226 4.005 3.752 3.472 3.144 2.765 2.299 1.681 0.604 0.000
   49 5.669 5.653 5.619 5.574 5.522 5.467 5.404 5.329 5.244 5.143 5.030 4.902 4.761 4.599 4.421 4.223 3.996 3.750 3.462 3.135 2.747 2.277 1.649 0.488 0.000
   50 5.664 5.648 5.615 5.571 5.517 5.461 5.398 5.324 5.238 5.137 5.024 4.895 4.750 4.591 4.410 4.210 3.982 3.726 3.438 3.106 2.710 2.227 1.571 0.000 0.000
   51 5.655 5.639 5.606 5.560 5.507 5.451 5.388 5.313 5.227 5.124 5.011 4.879 4.735 4.570 4.386 4.186 3.955 3.694 3.399 3.060 2.655 2.150 1.448 0.000 0.000
   52 5.642 5.625 5.592 5.546 5.493 5.437 5.373 5.298 5.209 5.108 4.991 4.862 4.710 4.545 4.362 4.152 3.917 3.654 3.347 2.995 2.574 2.042 1.313 0.000 0.000
   53 5.624 5.607 5.574 5.528 5.474 5.418 5.352 5.278 5.187 5.084 4.965 4.834 4.682 4.512 4.322 4.112 3.871 3.596 3.282 2.919 2.472 1.900 1.048 0.000 0.000
   54 5.602 5.585 5.552 5.506 5.451 5.394 5.330 5.253 5.161 5.058 4.937 4.801 4.649 4.476 4.281 4.065 3.817 3.535 3.206 2.822 2.346 1.721 0.620 0.000 0.000
   55 5.576 5.560 5.526 5.480 5.425 5.367 5.302 5.224 5.132 5.026 4.905 4.766 4.607 4.432 4.233 4.011 3.753 3.461 3.116 2.713 2.207 1.501 0.000 0.000 0.000
   56 5.548 5.532 5.497 5.451 5.396 5.338 5.272 5.192 5.100 4.992 4.867 4.728 4.567 4.386 4.182 3.950 3.685 3.382 3.023 2.595 2.046 1.279 0.000 0.000 0.000
   57 5.518 5.501 5.466 5.420 5.365 5.305 5.238 5.158 5.064 4.955 4.828 4.685 4.521 4.338 4.131 3.889 3.615 3.301 2.926 2.474 1.876 0.939 0.000 0.000 0.000
   58 5.486 5.469 5.434 5.387 5.331 5.272 5.204 5.123 5.027 4.917 4.790 4.642 4.478 4.289 4.073 3.829 3.551 3.223 2.830 2.350 1.696 0.427 0.000 0.000 0.000
   59 5.453 5.436 5.401 5.354 5.297 5.237 5.170 5.087 4.991 4.879 4.748 4.600 4.434 4.239 4.020 3.773 3.481 3.146 2.741 2.233 1.525 0.000 0.000 0.000 0.000
   60 5.420 5.403 5.368 5.320 5.263 5.202 5.134 5.052 4.954 4.841 4.709 4.559 4.390 4.196 3.974 3.717 3.425 3.083 2.667 2.135 1.376 0.000 0.000 0.000 0.000
   61 5.387 5.370 5.335 5.287 5.230 5.169 5.100 5.017 4.920 4.804 4.672 4.523 4.351 4.154 3.932 3.675 3.377 3.027 2.607 2.067 1.270 0.000 0.000 0.000 0.000
   62 5.356 5.339 5.303 5.256 5.199 5.137 5.068 4.985 4.886 4.772 4.639 4.489 4.318 4.120 3.896 3.642 3.344 2.994 2.574 2.030 1.224 0.000 0.000 0.000 0.000
   63 5.327 5.310 5.274 5.225 5.168 5.107 5.037 4.953 4.855 4.742 4.610 4.461 4.287 4.092 3.870 3.616 3.322 2.979 2.559 2.027 1.238 0.000 0.000 0.000 0.000
   64 5.301 5.283 5.248 5.199 5.141 5.079 5.010 4.927 4.830 4.716 4.585 4.435 4.266 4.074 3.853 3.605 3.314 2.975 2.570 2.050 1.312 0.000 0.000 0.000 0.000
   65 5.277 5.260 5.224 5.175 5.117 5.056 4.987 4.904 4.805 4.693 4.563 4.418 4.249 4.060 3.845 3.597 3.316 2.987 2.594 2.102 1.410 0.000 0.000 0.000 0.000
   66 5.257 5.240 5.204 5.155 5.098 5.035 4.967 4.886 4.787 4.677 4.550 4.405 4.238 4.052 3.842 3.600 3.329 3.008 2.630 2.162 1.525 0.000 0.000 0.000 0.000
   67 5.241 5.224 5.188 5.139 5.082 5.021 4.952 4.872 4.775 4.666 4.539 4.396 4.232 4.051 3.844 3.609 3.345 3.034 2.671 2.227 1.637 0.570 0.000 0.000 0.000
   68 5.230 5.213 5.176 5.128 5.070 5.010 4.941 4.861 4.767 4.656 4.533 4.393 4.231 4.053 3.851 3.626 3.365 3.069 2.717 2.293 1.741 0.862 0.000 0.000 0.000
   69 5.223 5.205 5.169 5.121 5.064 5.003 4.936 4.856 4.763 4.655 4.532 4.394 4.237 4.062 3.864 3.641 3.387 3.098 2.754 2.350 1.827 1.050 0.000 0.000 0.000
   70 5.221 5.203 5.167 5.119 5.062 5.001 4.934 4.855 4.761 4.655 4.534 4.395 4.241 4.068 3.873 3.654 3.406 3.124 2.792 2.396 1.898 1.175 0.000 0.000 0.000
   71 5.223 5.205 5.170 5.121 5.064 5.003 4.938 4.859 4.765 4.660 4.537 4.401 4.250 4.077 3.884 3.668 3.420 3.139 2.813 2.429 1.945 1.253 0.000 0.000 0.000
   72 5.230 5.212 5.176 5.128 5.071 5.011 4.945 4.866 4.774 4.667 4.548 4.410 4.258 4.086 3.893 3.677 3.433 3.151 2.829 2.446 1.961 1.282 0.000 0.000 0.000
   73 5.241 5.223 5.187 5.140 5.082 5.022 4.956 4.877 4.785 4.678 4.555 4.419 4.268 4.095 3.902 3.683 3.435 3.157 2.828 2.444 1.955 1.272 0.000 0.000 0.000
   74 5.256 5.238 5.203 5.155 5.097 5.037 4.971 4.891 4.797 4.690 4.569 4.433 4.276 4.104 3.905 3.686 3.438 3.150 2.817 2.421 1.923 1.218 0.000 0.000 0.000
   75 5.275 5.257 5.221 5.173 5.117 5.056 4.989 4.909 4.815 4.706 4.583 4.445 4.286 4.110 3.909 3.683 3.432 3.140 2.796 2.388 1.865 1.125 0.000 0.000 0.000
   76 5.296 5.279 5.244 5.195 5.138 5.077 5.010 4.930 4.834 4.724 4.599 4.458 4.296 4.118 3.911 3.682 3.421 3.118 2.763 2.335 1.774 0.917 0.000 0.000 0.000
   77 5.321 5.304 5.268 5.220 5.163 5.102 5.033 4.952 4.856 4.744 4.617 4.474 4.310 4.124 3.913 3.678 3.407 3.093 2.723 2.267 1.660 0.578 0.000 0.000 0.000
   78 5.347 5.330 5.294 5.246 5.189 5.128 5.059 4.978 4.881 4.767 4.639 4.492 4.323 4.134 3.918 3.673 3.392 3.064 2.674 2.190 1.562 0.000 0.000 0.000 0.000
   79 5.375 5.358 5.323 5.275 5.218 5.156 5.088 5.004 4.905 4.793 4.662 4.512 4.341 4.146 3.927 3.673 3.382 3.040 2.631 2.111 1.406 0.000 0.000 0.000 0.000
   80 5.404 5.387 5.352 5.304 5.247 5.185 5.117 5.033 4.934 4.820 4.687 4.537 4.363 4.163 3.938 3.678 3.380 3.027 2.599 2.043 1.263 0.000 0.000 0.000 0.000
   81 5.434 5.417 5.382 5.334 5.277 5.215 5.146 5.063 4.965 4.849 4.716 4.564 4.387 4.190 3.960 3.697 3.389 3.028 2.582 2.010 1.158 0.000 0.000 0.000 0.000
   82 5.462 5.446 5.410 5.363 5.307 5.246 5.177 5.092 4.995 4.879 4.746 4.592 4.415 4.215 3.985 3.718 3.410 3.043 2.597 2.013 1.135 0.000 0.000 0.000 0.000
   83 5.491 5.474 5.439 5.392 5.336 5.275 5.206 5.123 5.026 4.911 4.777 4.623 4.449 4.249 4.021 3.755 3.447 3.087 2.640 2.064 1.225 0.000 0.000 0.000 0.000
   84 5.517 5.501 5.467 5.419 5.363 5.304 5.235 5.152 5.055 4.941 4.810 4.658 4.486 4.289 4.061 3.801 3.503 3.150 2.719 2.171 1.369 0.000 0.000 0.000 0.000
   85 5.542 5.526 5.492 5.445 5.389 5.330 5.261 5.181 5.083 4.971 4.842 4.695 4.523 4.331 4.110 3.859 3.571 3.228 2.824 2.316 1.611 0.000 0.000 0.000 0.000
   86 5.565 5.549 5.514 5.468 5.412 5.353 5.287 5.207 5.111 5.001 4.874 4.729 4.564 4.378 4.165 3.924 3.646 3.325 2.943 2.479 1.868 0.837 0.000 0.000 0.000
   87 5.586 5.569 5.535 5.489 5.434 5.375 5.310 5.230 5.138 5.029 4.906 4.763 4.604 4.423 4.222 3.987 3.729 3.426 3.074 2.646 2.111 1.343 0.000 0.000 0.000
   88 5.603 5.587 5.553 5.506 5.453 5.395 5.330 5.253 5.160 5.056 4.935 4.799 4.645 4.469 4.277 4.054 3.806 3.525 3.199 2.812 2.340 1.710 0.568 0.000 0.000
   89 5.617 5.601 5.567 5.521 5.468 5.410 5.347 5.271 5.182 5.077 4.960 4.829 4.680 4.512 4.328 4.118 3.884 3.617 3.310 2.959 2.537 2.001 1.224 0.000 0.000
   90 5.627 5.611 5.577 5.532 5.479 5.422 5.359 5.285 5.196 5.097 4.984 4.854 4.710 4.551 4.370 4.172 3.948 3.695 3.415 3.088 2.700 2.226 1.603 0.328 0.000
   91 5.634 5.618 5.584 5.539 5.487 5.431 5.369 5.296 5.210 5.111 5.002 4.877 4.736 4.582 4.407 4.216 4.005 3.763 3.494 3.186 2.828 2.403 1.854 1.027 0.000
   92 5.637 5.621 5.587 5.543 5.490 5.435 5.374 5.301 5.217 5.121 5.013 4.890 4.753 4.602 4.436 4.248 4.040 3.809 3.551 3.260 2.918 2.524 2.027 1.336 0.000
   93 5.636 5.619 5.586 5.542 5.490 5.435 5.375 5.302 5.220 5.124 5.018 4.895 4.761 4.615 4.452 4.267 4.063 3.841 3.584 3.304 2.976 2.595 2.130 1.502 0.000
   94 5.630 5.614 5.581 5.537 5.485 5.429 5.369 5.298 5.215 5.120 5.013 4.895 4.763 4.615 4.451 4.270 4.069 3.844 3.598 3.318 2.998 2.626 2.166 1.562 0.452
   95 5.621 5.605 5.572 5.527 5.476 5.420 5.360 5.289 5.204 5.111 5.004 4.884 4.752 4.604 4.440 4.256 4.058 3.833 3.584 3.300 2.980 2.603 2.143 1.530 0.301
   96 5.608 5.592 5.559 5.513 5.461 5.406 5.346 5.274 5.188 5.093 4.984 4.864 4.727 4.578 4.412 4.227 4.023 3.798 3.541 3.253 2.925 2.531 2.047 1.390 0.000
   97 5.592 5.576 5.542 5.497 5.445 5.388 5.327 5.253 5.167 5.069 4.961 4.836 4.697 4.543 4.373 4.182 3.971 3.736 3.471 3.171 2.822 2.405 1.875 1.145 0.000
   98 5.572 5.555 5.521 5.476 5.422 5.366 5.303 5.227 5.141 5.040 4.925 4.798 4.657 4.497 4.319 4.122 3.905 3.655 3.375 3.052 2.677 2.216 1.611 0.493 0.000
   99 5.548 5.532 5.498 5.451 5.397 5.340 5.275 5.199 5.108 5.005 4.888 4.757 4.607 4.443 4.253 4.046 3.815 3.548 3.245 2.898 2.480 1.944 1.208 0.000 0.000
  100 5.522 5.505 5.471 5.424 5.369 5.310 5.245 5.166 5.074 4.967 4.844 4.706 4.552 4.376 4.181 3.959 3.707 3.422 3.093 2.701 2.221 1.609 0.000 0.000 0.000
  101 5.493 5.476 5.441 5.395 5.339 5.278 5.211 5.130 5.034 4.926 4.799 4.656 4.489 4.308 4.098 3.863 3.592 3.282 2.916 2.468 1.929 1.019 0.000 0.000 0.000
  102 5.463 5.446 5.411 5.363 5.306 5.245 5.176 5.094 4.996 4.882 4.751 4.601 4.430 4.236 4.014 3.760 3.466 3.123 2.715 2.191 1.503 0.000 0.000 0.000 0.000
  103 5.430 5.414 5.378 5.330 5.273 5.212 5.141 5.056 4.957 4.840 4.702 4.546 4.369 4.164 3.931 3.658 3.343 2.965 2.500 1.887 0.898 0.000 0.000 0.000 0.000
  104 5.398 5.381 5.345 5.297 5.238 5.177 5.106 5.020 4.918 4.797 4.659 4.496 4.312 4.099 3.851 3.565 3.227 2.817 2.298 1.610 0.000 0.000 0.000 0.000 0.000
  105 5.366 5.349 5.313 5.265 5.205 5.144 5.072 4.984 4.881 4.760 4.616 4.453 4.261 4.042 3.791 3.491 3.139 2.704 2.144 1.335 0.000 0.000 0.000 0.000 0.000
  106 5.335 5.318 5.282 5.233 5.174 5.111 5.039 4.951 4.846 4.723 4.579 4.414 4.222 4.001 3.741 3.440 3.078 2.636 2.057 1.188 0.000 0.000 0.000 0.000 0.000
  107 5.306 5.289 5.253 5.203 5.144 5.081 5.009 4.921 4.816 4.695 4.549 4.383 4.194 3.975 3.716 3.418 3.063 2.627 2.060 1.195 0.000 0.000 0.000 0.000 0.000
  108 5.280 5.263 5.227 5.177 5.118 5.054 4.982 4.895 4.791 4.670 4.528 4.365 4.178 3.962 3.714 3.426 3.084 2.670 2.144 1.387 0.000 0.000 0.000 0.000 0.000
  109 5.259 5.241 5.205 5.155 5.096 5.033 4.961 4.874 4.771 4.652 4.515 4.356 4.174 3.966 3.733 3.457 3.139 2.754 2.281 1.637 0.311 0.000 0.000 0.000 0.000
  110 5.241 5.224 5.187 5.137 5.079 5.017 4.945 4.861 4.760 4.643 4.509 4.357 4.183 3.986 3.761 3.505 3.206 2.857 2.433 1.893 1.061 0.000 0.000 0.000 0.000
  111 5.230 5.212 5.176 5.126 5.068 5.006 4.935 4.852 4.755 4.641 4.514 4.366 4.200 4.010 3.800 3.559 3.288 2.967 2.592 2.125 1.488 0.000 0.000 0.000 0.000
  112 5.223 5.206 5.169 5.121 5.063 5.001 4.932 4.852 4.757 4.647 4.523 4.383 4.224 4.045 3.847 3.622 3.367 3.071 2.731 2.319 1.792 0.989 0.000 0.000 0.000
  113 5.223 5.206 5.169 5.121 5.064 5.003 4.937 4.858 4.766 4.660 4.541 4.402 4.251 4.083 3.894 3.678 3.436 3.165 2.852 2.480 2.020 1.399 0.000 0.000 0.000
  114 5.229 5.211 5.176 5.128 5.071 5.011 4.947 4.870 4.778 4.677 4.560 4.426 4.282 4.117 3.933 3.730 3.502 3.245 2.950 2.602 2.189 1.657 0.791 0.000 0.000
  115 5.241 5.224 5.188 5.140 5.085 5.027 4.961 4.884 4.798 4.695 4.583 4.453 4.309 4.150 3.972 3.778 3.553 3.304 3.024 2.700 2.312 1.825 1.118 0.000 0.000
  116 5.259 5.242 5.206 5.159 5.104 5.044 4.980 4.906 4.818 4.719 4.604 4.479 4.335 4.181 4.007 3.812 3.595 3.352 3.073 2.757 2.386 1.916 1.270 0.000 0.000
  117 5.282 5.265 5.229 5.182 5.127 5.069 5.006 4.930 4.842 4.743 4.628 4.501 4.362 4.206 4.031 3.836 3.619 3.376 3.100 2.788 2.409 1.953 1.311 0.000 0.000
  118 5.310 5.293 5.257 5.210 5.155 5.096 5.032 4.956 4.867 4.768 4.653 4.526 4.384 4.225 4.047 3.850 3.628 3.386 3.102 2.782 2.399 1.925 1.260 0.000 0.000
  119 5.341 5.324 5.289 5.242 5.187 5.127 5.063 4.985 4.898 4.795 4.678 4.547 4.402 4.240 4.060 3.856 3.628 3.375 3.088 2.748 2.348 1.842 1.136 0.000 0.000
  120 5.376 5.358 5.323 5.276 5.221 5.162 5.095 5.016 4.926 4.823 4.704 4.570 4.421 4.251 4.064 3.855 3.620 3.353 3.047 2.683 2.253 1.686 0.795 0.000 0.000
  121 5.411 5.394 5.359 5.312 5.255 5.196 5.128 5.050 4.955 4.851 4.728 4.592 4.435 4.260 4.064 3.845 3.597 3.316 2.987 2.595 2.119 1.502 0.000 0.000 0.000
  122 5.447 5.430 5.395 5.348 5.292 5.232 5.164 5.084 4.988 4.878 4.753 4.610 4.451 4.270 4.063 3.831 3.570 3.267 2.915 2.488 1.957 1.166 0.000 0.000 0.000
  123 5.482 5.466 5.431 5.383 5.327 5.266 5.199 5.116 5.020 4.908 4.779 4.631 4.467 4.278 4.062 3.821 3.540 3.215 2.833 2.361 1.771 0.615 0.000 0.000 0.000
  124 5.516 5.499 5.464 5.417 5.361 5.301 5.232 5.149 5.052 4.938 4.807 4.657 4.485 4.288 4.066 3.813 3.518 3.172 2.760 2.236 1.539 0.000 0.000 0.000 0.000
  125 5.546 5.530 5.495 5.448 5.392 5.332 5.264 5.180 5.081 4.967 4.836 4.681 4.508 4.305 4.077 3.811 3.506 3.142 2.700 2.136 1.325 0.000 0.000 0.000 0.000
  126 5.573 5.557 5.523 5.476 5.420 5.360 5.292 5.209 5.109 4.993 4.859 4.705 4.529 4.329 4.095 3.826 3.511 3.137 2.679 2.079 1.188 0.000 0.000 0.000 0.000
  127 5.596 5.580 5.546 5.499 5.443 5.384 5.315 5.232 5.135 5.020 4.884 4.732 4.553 4.350 4.117 3.850 3.532 3.158 2.696 2.100 1.201 0.000 0.000 0.000 0.000
  128 5.614 5.598 5.564 5.518 5.462 5.404 5.335 5.253 5.154 5.040 4.909 4.755 4.581 4.381 4.148 3.884 3.573 3.209 2.763 2.187 1.321 0.000 0.000 0.000 0.000
  129 5.627 5.611 5.577 5.531 5.476 5.417 5.349 5.268 5.170 5.058 4.927 4.777 4.608 4.411 4.186 3.930 3.632 3.279 2.855 2.323 1.572 0.000 0.000 0.000 0.000
  130 5.635 5.619 5.585 5.539 5.484 5.424 5.358 5.278 5.182 5.072 4.943 4.798 4.631 4.440 4.224 3.979 3.695 3.363 2.970 2.490 1.845 0.716 0.000 0.000 0.000
  131 5.637 5.621 5.587 5.541 5.486 5.428 5.362 5.282 5.187 5.081 4.954 4.813 4.652 4.468 4.261 4.026 3.758 3.448 3.084 2.653 2.096 1.275 0.000 0.000 0.000
